year,scenario,scenario_label,nuts3,slr_m,flood_area_km2,flooded_pixels,gdp_at_risk_bn,buildings_count,buildings_value_bn,storeys
2060,ssp585,SSP5-8.5 (High),Região de Coimbra,0.52,14.340303543900001,19361,0.02974682,1147.2,0.570457279,2.5
2060,ssp585,SSP5-8.5 (High),Região de Leiria,0.52,0.0059254392,8,1.5549e-05,0.6,0.000235714,2.0
2060,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Tâmega e Sousa,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,0.52,0.0,0,0.0,0.0,0.0,2.0
2060,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,0.52,1.0488027384,1416,0.019833899,524.4,0.417213732,4.0
2075,ssp585,SSP5-8.5 (High),Alentejo Central,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Alentejo Litoral,0.7,20.8256967483,28117,0.012484826,624.8,0.1864004,1.5
2075,ssp585,SSP5-8.5 (High),Algarve,0.7,31.879603575900003,43041,0.078436709,6375.9,3.804511919,3.0
2075,ssp585,SSP5-8.5 (High),Alto Alentejo,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Alto Minho,0.7,2.4212825931,3269,0.004351552,145.3,0.04334338,1.5
2075,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Ave,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Baixo Alentejo,0.7,0.0,0,0.0,0.0,0.0,1.5
2075,ssp585,SSP5-8.5 (High),Beira Baixa,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Cávado,0.7,0.6132829572,828,0.003998097,122.7,0.060990991,2.5
2075,ssp585,SSP5-8.5 (High),Douro,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Grande Lisboa,0.7,45.779202579300005,61807,2.497382534,36623.4,36.421933847,5.0
2075,ssp585,SSP5-8.5 (High),Lezíria do Tejo,0.7,23.1699486318,31282,0.024796798,926.8,0.276510169,1.5
2075,ssp585,SSP5-8.5 (High),Médio Tejo,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Oeste,0.7,1.9731712536000001,2664,0.005757443,236.8,0.11773913,2.5
2075,ssp585,SSP5-8.5 (High),Península de Setúbal,0.7,14.006997588900001,18911,0.114375539,5602.8,3.34319021,3.0
2075,ssp585,SSP5-8.5 (High),Região de Aveiro,0.7,44.2971020994,59806,0.222579909,11074.3,5.506683546,2.5
2075,ssp585,SSP5-8.5 (High),Região de Coimbra,0.7,17.535596632500003,23675,0.036374979,1402.8,0.697566039,2.5
2075,ssp585,SSP5-8.5 (High),Região de Leiria,0.7,0.008147478900000001,11,2.1381e-05,0.8,0.000324107,2.0
2075,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Tâmega e Sousa,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,0.7,0.0,0,0.0,0.0,0.0,2.0
2075,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,0.7,1.1028723711000001,1489,0.020856409,551.4,0.438722633,4.0
2100,ssp585,SSP5-8.5 (High),Alentejo Central,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Alentejo Litoral,1.0,32.807675490600005,44294,0.019667919,984.2,0.293645102,1.5
2100,ssp585,SSP5-8.5 (High),Algarve,1.0,45.677729433,61670,0.112385676,9135.5,5.451180272,3.0
2100,ssp585,SSP5-8.5 (High),Alto Alentejo,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Alto Minho,1.0,4.3855656879,5921,0.007881781,263.1,0.078506012,1.5
2100,ssp585,SSP5-8.5 (High),Alto Tâmega e Barroso,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Ave,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Baixo Alentejo,1.0,0.0,0,0.0,0.0,0.0,1.5
2100,ssp585,SSP5-8.5 (High),Beira Baixa,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Beiras e Serra da Estrela,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Cávado,1.0,1.0665790560000001,1440,0.006953213,213.3,0.106071288,2.5
2100,ssp585,SSP5-8.5 (High),Douro,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Grande Lisboa,1.0,82.0828871979,110821,4.47784927,65666.3,65.305145547,5.0
2100,ssp585,SSP5-8.5 (High),Lezíria do Tejo,1.0,41.9165569008,56592,0.044859677,1676.7,0.500232194,1.5
2100,ssp585,SSP5-8.5 (High),Médio Tejo,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Oeste,1.0,4.0159664178000005,5422,0.011718039,481.9,0.239632718,2.5
2100,ssp585,SSP5-8.5 (High),Península de Setúbal,1.0,23.953587966,32340,0.195595417,9581.4,5.717242419,3.0
2100,ssp585,SSP5-8.5 (High),Região de Aveiro,1.0,59.84693592,80800,0.300713251,14961.7,7.439722278,2.5
2100,ssp585,SSP5-8.5 (High),Região de Coimbra,1.0,22.616660746500003,30535,0.046914888,1809.3,0.899690771,2.5
2100,ssp585,SSP5-8.5 (High),Região de Leiria,1.0,0.0170356377,23,4.4705e-05,1.7,0.000677678,2.0
2100,ssp585,SSP5-8.5 (High),Terras de Trás-os-Montes,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Tâmega e Sousa,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Viseu Dão Lafões,1.0,0.0,0,0.0,0.0,0.0,2.0
2100,ssp585,SSP5-8.5 (High),Área Metropolitana do Porto,1.0,2.066496921,2790,0.039079504,1033.2,0.822052481,4.0
