feature,sub_type,elev,quantity,unit,value_eur
road,unclassified,0.7372070550918579,2.4734501237716775,km,284446.7642337429
road,primary,0.4491110146045685,0.6203641430819972,km,1240728.2861639943
road,primary,0.35838180780410767,1.3450869333920519,km,2690173.8667841037
road,primary,0.3975064158439636,0.5579109130492205,km,1115821.826098441
road,tertiary,0.9897493720054626,0.021254724392337644,km,4250.944878467529
road,residential,0.839610755443573,0.10127321145056398,km,11646.419316814858
road,secondary,0.9897493720054626,0.03914772361860922,km,19573.86180930461
road,secondary,0.9897493720054626,0.03151949024027606,km,15759.74512013803
road,unclassified,0.4927782416343689,2.87888471080373,km,331071.7417424289
road,unclassified,0.8772190809249878,0.011371803459423754,km,1307.7573978337316
railway,rail,0.608343780040741,4.334011131677252,km,21670055.658386257
railway,rail,0.608343780040741,4.329485481330468,km,21647427.40665234
road,unclassified,0.5365200638771057,0.013520411946329119,km,1554.8473738278487
road,unclassified,0.5436652302742004,0.4649510198137496,km,53469.3672785812
road,unclassified,0.2649959325790405,4.407136907571715,km,506820.74437074724
road,unclassified,0.6274865865707397,0.015712195946126026,km,1806.902533804493
road,tertiary,0.6309447288513184,3.094037720737228,km,618807.5441474456
road,tertiary,0.9902825355529785,0.03216163535942661,km,6432.327071885322
road,unclassified,0.21207347512245178,0.799276227814118,km,91916.76619862358
road,residential,0.5572938919067383,0.7913458058335096,km,91004.7676708536
road,secondary,0.9897493720054626,0.021128429002463457,km,10564.214501231729
railway,tram,0.9897493720054626,0.06141794269295116,km,307089.7134647558
railway,tram,0.9897493720054626,0.025235522814738592,km,126177.61407369297
road,secondary,0.9897493720054626,0.0058859807091079155,km,2942.990354553958
road,secondary,0.9897493720054626,0.013405264578843345,km,6702.632289421673
road,unclassified,0.5710312724113464,0.36318169157773206,km,41765.89453143919
road,residential,0.9609882831573486,0.025812075559228306,km,2968.3886893112553
road,secondary,0.20483174920082092,0.3432833372621117,km,171641.66863105586
road,unclassified,0.46967169642448425,0.01542369364774095,km,1773.7247694902092
road,unclassified,0.1783980131149292,0.014430199684304566,km,1659.472963695025
road,unclassified,0.2965419888496399,0.014278662432953526,km,1642.0461797896555
road,residential,0.5682831406593323,0.12154584219997447,km,13977.771852997064
road,residential,0.8857888579368591,0.07094072967029813,km,8158.183912084285
railway,tram,0.8288605213165283,0.0273679498533457,km,136839.7492667285
road,service,0.9897493720054626,0.02013389774193943,km,2315.3982403230348
road,primary,0.7706403732299805,0.029786631739248955,km,59573.26347849791
road,primary,0.23529578745365143,0.009885453029069357,km,19770.906058138713
road,primary,0.3975064158439636,0.1858474398560045,km,371694.879712009
road,unclassified,0.5813487768173218,0.26514484404152805,km,30491.657064775725
road,unclassified,0.5190934538841248,0.006764604921932376,km,777.9295660222233
road,unclassified,0.6251338124275208,0.008572723205215767,km,985.8631685998132
road,unclassified,0.5316034555435181,1.3826290680882343,km,159002.34283014695
road,unclassified,0.32670918107032776,0.4974661491857787,km,57208.60715636455
road,unclassified,0.7137618660926819,0.008943937040412471,km,1028.5527596474342
road,unclassified,0.6125842928886414,0.19153817919303678,km,22026.89060719923
road,unclassified,0.5040133595466614,0.8077499169886728,km,92891.24045369738
road,residential,0.6352772116661072,0.21595371190377022,km,24834.676868933577
road,residential,0.6352772116661072,0.004702795745100218,km,540.821510686525
road,tertiary,0.8130505681037903,0.10565045396093674,km,21130.090792187348
road,unclassified,0.613121747970581,0.0038011831069799163,km,437.1360573026904
road,unclassified,0.613121747970581,0.00640491777258313,km,736.56554384706
road,unclassified,0.613121747970581,0.0030437009727958277,km,350.0256118715202
road,unclassified,0.7354483604431152,0.016106595036738253,km,1852.2584292248991
road,unclassified,0.7354483604431152,0.003539742495520351,km,407.07038698484035
road,unclassified,0.05401325225830078,0.9194545097548193,km,105737.26862180422
road,unclassified,0.525428295135498,0.012504337517234038,km,1437.9988144819142
road,unclassified,0.03819660097360611,1.1042794803600688,km,126992.14024140792
road,unclassified,0.19970500469207764,0.008307022574713207,km,955.3075960920188
road,unclassified,0.034322891384363174,1.1809222083906834,km,135806.05396492858
road,unclassified,0.4811863303184509,0.008756404436659636,km,1006.9865102158582
road,unclassified,0.002581634558737278,5.694324030142495,km,654847.2634663869
road,unclassified,0.2685602307319641,0.016218778628306268,km,1865.1595422552207
road,unclassified,0.17733730375766754,0.0613923337902261,km,7060.118385876001
road,unclassified,0.2810916006565094,0.04564739861822792,km,5249.450841096211
road,tertiary,0.8130505681037903,0.0517823688224883,km,10356.473764497661
road,residential,0.37874123454093933,0.017984112797813465,km,2068.172971748548
road,residential,0.37874123454093933,0.007394877144201075,km,850.4108715831236
road,residential,0.01150081679224968,0.03485097883482827,km,4007.8625660052508
road,tertiary,0.8114575743675232,1.6857051620632117,km,337141.0324126423
road,unclassified,0.41415852308273315,1.3252478159901553,km,152403.49883886785
road,unclassified,0.01150081679224968,0.04941641303951795,km,5682.887499544564
road,tertiary,0.6792831420898438,2.1346779907795086,km,426935.5981559017
road,unclassified,0.28999999165534973,0.24700222500425012,km,28405.255875488765
road,unclassified,0.4713346064090729,0.37773934404975823,km,43440.0245657222
road,primary,0.9734699130058289,0.8057015331528568,km,1611403.0663057135
road,unclassified,0.8474868535995483,0.6140590273754012,km,70616.78814817114
railway,rail,0.9861087799072266,0.040823280278137225,km,204116.40139068614
railway,narrow_gauge,1.0069109201431274,1.0621837084552914,km,5310918.542276457
road,unclassified,1.0,0.2221173968711762,km,25543.500640185262
road,tertiary,0.5571762919425964,0.044690738979783276,km,8938.147795956655
road,residential,0.9807514548301697,0.3228654635513683,km,37129.52830840735
road,residential,0.8193017840385437,0.4133348343259515,km,47533.50594748442
railway,rail,0.9861087799072266,0.07202053304140707,km,360102.6652070354
road,residential,0.7143149375915527,1.420835850123697,km,163396.12276422518
road,unclassified,0.31418174505233765,1.6745542126737505,km,192573.7344574813
road,tertiary,0.09708812832832336,0.18786088429249842,km,37572.17685849968
road,tertiary,0.5,1.781172803370751,km,356234.5606741502
road,tertiary,0.7122275829315186,0.11772968220517847,km,23545.936441035694
road,tertiary,0.5,0.21020033124570164,km,42040.06624914033
road,tertiary,1.0146925449371338,0.5429250995562037,km,108585.01991124074
road,unclassified,0.028562095016241074,1.4270629071857073,km,164112.23432635632
road,secondary,0.6889231204986572,1.1697824336625517,km,584891.2168312758
road,unclassified,0.811150312423706,0.7472914777616367,km,85938.51994258823
road,tertiary,1.0383658409118652,0.22254364087725845,km,44508.72817545169
road,unclassified,0.7707385420799255,1.2686765503751267,km,145897.8032931396
road,tertiary,0.8633835315704346,1.6775293794506734,km,335505.87589013466
railway,rail,0.5704987049102783,0.1326347638245524,km,663173.819122762
road,unclassified,0.2941928803920746,1.0450607391443179,km,120181.98500159655
road,residential,0.5612988471984863,0.26148715492431346,km,30071.02281629605
road,unclassified,0.8168807625770569,0.00905526149790598,km,1041.3550722591879
road,unclassified,0.5741854310035706,0.4174845909656562,km,48010.72796105046
road,tertiary,0.8629939556121826,0.5016609774916609,km,100332.19549833219
road,tertiary,0.6152147650718689,0.024144094596630108,km,4828.818919326021
road,tertiary,0.6152147650718689,0.24788461834023387,km,49576.92366804677
road,tertiary,0.8345769643783569,0.21206162281015312,km,42412.324562030626
road,unclassified,0.7572402358055115,0.21771505821126633,km,25037.231694295628
road,tertiary,0.5571762919425964,0.03207610310203188,km,6415.220620406376
road,unclassified,0.3560131788253784,0.2003419485919309,km,23039.324088072055
road,tertiary,0.7153189778327942,0.8455886339660281,km,169117.72679320563
road,residential,0.7771655321121216,0.4458546900087177,km,51273.28935100253
road,residential,0.540749192237854,1.4626267461299522,km,168202.0758049445
railway,rail,0.7193571925163269,3.2275066016564185,km,16137533.008282091
road,unclassified,0.48533332347869873,0.4870928093327241,km,56015.67307326327
road,tertiary,0.8727388978004456,0.5338534368382089,km,106770.68736764177
road,tertiary,0.9557843208312988,0.29172962528911545,km,58345.925057823086
road,unclassified,0.23862476646900177,0.03846020304570714,km,4422.923350256321
road,unclassified,0.5,0.039472974605201785,km,4539.392079598206
road,unclassified,0.4897325038909912,2.208785558393591,km,254010.33921526297
road,tertiary,0.701988160610199,0.21325671437421254,km,42651.34287484251
road,tertiary,0.5406826734542847,0.8637555233838612,km,172751.10467677223
road,residential,0.5406826734542847,0.14333525185807142,km,16483.553963678212
road,residential,0.8472471833229065,0.33311435552219587,km,38308.15088505253
road,residential,0.9123243689537048,0.11275814816852539,km,12967.18703938042
road,residential,0.8407158851623535,0.5383863192222387,km,61914.42671055745
road,residential,0.7268533110618591,0.055390689046640136,km,6369.9292403636155
road,residential,0.45679959654808044,2.839252692876448,km,326514.0596807915
road,unclassified,0.8474868535995483,0.008622193243689388,km,991.5522230242797
road,unclassified,0.8474868535995483,0.17667898706740676,km,20318.08351275178
road,primary,0.9675331711769104,1.973306681071536,km,3946613.3621430723
road,residential,1.0146925449371338,0.07061834337428415,km,8121.109488042676
road,unclassified,0.6198868751525879,0.7551093369377055,km,86837.57374783614
road,unclassified,0.5,0.027223317364155432,km,3130.6814968778745
road,unclassified,0.5,0.03260736521640301,km,3749.8469998863466
road,residential,0.8345769643783569,0.034327735584528646,km,3947.689592220794
road,tertiary,0.32279857993125916,0.09341537290554963,km,18683.074581109926
road,unclassified,0.9808394908905029,0.03734940592673987,km,4295.181681575084
road,unclassified,0.8168807625770569,0.027748011139227292,km,3191.0212810111384
road,unclassified,0.6348320245742798,0.19566324165525464,km,22501.272790354284
road,unclassified,0.8225147724151611,0.06679121313855241,km,7680.989510933527
road,unclassified,0.7572402358055115,0.3280471594000526,km,37725.423331006044
road,primary,0.5078760385513306,0.42776202338043084,km,855524.0467608616
road,tertiary,0.9874696135520935,0.054355449528742536,km,10871.089905748508
road,tertiary,0.806673526763916,0.015392596808414118,km,3078.5193616828237
road,tertiary,0.806673526763916,0.027010418466306592,km,5402.083693261318
road,tertiary,0.8629939556121826,0.32952061385087217,km,65904.12277017444
road,tertiary,0.7390035390853882,0.6627199107656017,km,132543.98215312033
road,residential,0.7707385420799255,1.346324678592883,km,154827.33803818157
road,unclassified,0.3386625647544861,0.6304673905180334,km,72503.74990957383
road,unclassified,0.23862476646900177,0.009018187288683182,km,1037.091538198566
road,unclassified,0.5,0.45558364844063093,km,52392.119570672556
road,unclassified,1.015965223312378,0.34146035778728306,km,39267.94114553755
road,unclassified,0.7739584445953369,0.451320161603398,km,51901.81858439077
road,residential,0.9024041891098022,0.17404248211802478,km,20014.88544357285
road,unclassified,0.9212006330490112,0.1972936393139691,km,22688.768521106445
road,tertiary,0.7122275829315186,0.020413182285358076,km,4082.636457071615
road,tertiary,0.7122275829315186,0.020153410510192326,km,4030.682102038465
railway,rail,0.8955408334732056,0.6780544797974697,km,3390272.3989873487
road,tertiary,0.7450387477874756,0.12378722960636511,km,24757.44592127302
railway,rail,0.5704987049102783,0.5374259136773747,km,2687129.568386873
