year,scenario,slr_m,nuts3,flooded_pixels,total_pixels,fraction_flooded,gdp_2022_eur,gdp_at_risk_eur
2050,ssp245,0.3,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2050,ssp245,0.3,Ave,0,2028246,0.0,8045336000.0,0.0
2050,ssp245,0.3,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2050,ssp245,0.3,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2050,ssp245,0.3,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2050,ssp245,0.3,Cávado,35,1744158,2.007e-05,8421876000.0,169002.0
2050,ssp245,0.3,Douro,0,3853582,0.0,3054160000.0,0.0
2050,ssp245,0.3,Grande Lisboa,15250,1869180,0.00815866,75526356000.0,616193694.0
2050,ssp245,0.3,Lezíria do Tejo,4457,5770151,0.00077242,4573917000.0,3533001.0
2050,ssp245,0.3,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2050,ssp245,0.3,Oeste,632,3003380,0.00021043,6490912000.0,1365880.0
2050,ssp245,0.3,Península de Setúbal,4087,2178612,0.00187597,13176454000.0,24718567.0
2050,ssp245,0.3,Região de Aveiro,20788,2335224,0.00890193,8691000000.0,77366671.0
2050,ssp245,0.3,Região de Coimbra,12779,5944890,0.00214958,9133907000.0,19634038.0
2050,ssp245,0.3,Região de Leiria,2,3339196,6e-07,6490351000.0,3887.0
2050,ssp245,0.3,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2050,ssp245,0.3,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2050,ssp245,0.3,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2050,ssp245,0.3,Área Metropolitana do Porto,57,2835070,2.011e-05,39710799000.0,798398.0
2051,ssp245,0.306,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2051,ssp245,0.306,Alentejo Litoral,11311,7057470,0.0016027,3133737000.0,5022437.0
2051,ssp245,0.306,Algarve,10677,6576139,0.0016236,11984171000.0,19457465.0
2051,ssp245,0.306,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2051,ssp245,0.306,Alto Minho,392,3118798,0.00012569,4151610000.0,521814.0
2051,ssp245,0.306,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2051,ssp245,0.306,Ave,0,2028246,0.0,8045336000.0,0.0
2051,ssp245,0.306,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2051,ssp245,0.306,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2051,ssp245,0.306,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2051,ssp245,0.306,Cávado,38,1744158,2.179e-05,8421876000.0,183488.0
2051,ssp245,0.306,Douro,0,3853582,0.0,3054160000.0,0.0
2051,ssp245,0.306,Grande Lisboa,15711,1869180,0.00840529,75526356000.0,634820926.0
2051,ssp245,0.306,Lezíria do Tejo,4630,5770151,0.00080241,4573917000.0,3670135.0
2051,ssp245,0.306,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2051,ssp245,0.306,Oeste,654,3003380,0.00021775,6490912000.0,1413426.0
2051,ssp245,0.306,Península de Setúbal,4210,2178612,0.00193242,13176454000.0,25462483.0
2051,ssp245,0.306,Região de Aveiro,21320,2335224,0.00912975,8691000000.0,79346615.0
2051,ssp245,0.306,Região de Coimbra,12975,5944890,0.00218255,9133907000.0,19935179.0
2051,ssp245,0.306,Região de Leiria,2,3339196,6e-07,6490351000.0,3887.0
2051,ssp245,0.306,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2051,ssp245,0.306,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2051,ssp245,0.306,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2051,ssp245,0.306,Área Metropolitana do Porto,60,2835070,2.116e-05,39710799000.0,840419.0
2052,ssp245,0.312,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2052,ssp245,0.312,Alentejo Litoral,11560,7057470,0.00163798,3133737000.0,5133001.0
2052,ssp245,0.312,Algarve,10988,6576139,0.00167089,11984171000.0,20024223.0
2052,ssp245,0.312,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2052,ssp245,0.312,Alto Minho,412,3118798,0.0001321,4151610000.0,548437.0
2052,ssp245,0.312,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2052,ssp245,0.312,Ave,0,2028246,0.0,8045336000.0,0.0
2052,ssp245,0.312,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2052,ssp245,0.312,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2052,ssp245,0.312,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2052,ssp245,0.312,Cávado,42,1744158,2.408e-05,8421876000.0,202802.0
2052,ssp245,0.312,Douro,0,3853582,0.0,3054160000.0,0.0
2052,ssp245,0.312,Grande Lisboa,16162,1869180,0.00864657,75526356000.0,653044097.0
2052,ssp245,0.312,Lezíria do Tejo,4832,5770151,0.00083741,4573917000.0,3830258.0
2052,ssp245,0.312,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2052,ssp245,0.312,Oeste,678,3003380,0.00022575,6490912000.0,1465295.0
2052,ssp245,0.312,Península de Setúbal,4341,2178612,0.00199255,13176454000.0,26254784.0
2052,ssp245,0.312,Região de Aveiro,21879,2335224,0.00936912,8691000000.0,81427045.0
2052,ssp245,0.312,Região de Coimbra,13171,5944890,0.00221552,9133907000.0,20236319.0
2052,ssp245,0.312,Região de Leiria,3,3339196,9e-07,6490351000.0,5831.0
2052,ssp245,0.312,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2052,ssp245,0.312,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2052,ssp245,0.312,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2052,ssp245,0.312,Área Metropolitana do Porto,63,2835070,2.222e-05,39710799000.0,882440.0
2053,ssp245,0.318,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2053,ssp245,0.318,Alentejo Litoral,11800,7057470,0.00167199,3133737000.0,5239568.0
2053,ssp245,0.318,Algarve,11308,6576139,0.00171955,11984171000.0,20607382.0
2053,ssp245,0.318,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2053,ssp245,0.318,Alto Minho,428,3118798,0.00013723,4151610000.0,569735.0
2053,ssp245,0.318,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2053,ssp245,0.318,Ave,0,2028246,0.0,8045336000.0,0.0
2053,ssp245,0.318,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2053,ssp245,0.318,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2053,ssp245,0.318,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2053,ssp245,0.318,Cávado,45,1744158,2.58e-05,8421876000.0,217288.0
2053,ssp245,0.318,Douro,0,3853582,0.0,3054160000.0,0.0
2053,ssp245,0.318,Grande Lisboa,16627,1869180,0.00889534,75526356000.0,671832954.0
2053,ssp245,0.318,Lezíria do Tejo,5044,5770151,0.00087415,4573917000.0,3998307.0
2053,ssp245,0.318,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2053,ssp245,0.318,Oeste,704,3003380,0.0002344,6490912000.0,1521486.0
2053,ssp245,0.318,Península de Setúbal,4473,2178612,0.00205314,13176454000.0,27053132.0
2053,ssp245,0.318,Região de Aveiro,22453,2335224,0.00961492,8691000000.0,83563300.0
2053,ssp245,0.318,Região de Coimbra,13369,5944890,0.00224882,9133907000.0,20540532.0
2053,ssp245,0.318,Região de Leiria,3,3339196,9e-07,6490351000.0,5831.0
2053,ssp245,0.318,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2053,ssp245,0.318,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2053,ssp245,0.318,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2053,ssp245,0.318,Área Metropolitana do Porto,65,2835070,2.293e-05,39710799000.0,910454.0
2054,ssp245,0.324,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2054,ssp245,0.324,Alentejo Litoral,12025,7057470,0.00170387,3133737000.0,5339475.0
2054,ssp245,0.324,Algarve,11616,6576139,0.00176639,11984171000.0,21168672.0
2054,ssp245,0.324,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2054,ssp245,0.324,Alto Minho,455,3118798,0.00014589,4151610000.0,605676.0
2054,ssp245,0.324,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2054,ssp245,0.324,Ave,0,2028246,0.0,8045336000.0,0.0
2054,ssp245,0.324,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2054,ssp245,0.324,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2054,ssp245,0.324,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2054,ssp245,0.324,Cávado,47,1744158,2.695e-05,8421876000.0,226945.0
2054,ssp245,0.324,Douro,0,3853582,0.0,3054160000.0,0.0
2054,ssp245,0.324,Grande Lisboa,17084,1869180,0.00913984,75526356000.0,690298562.0
2054,ssp245,0.324,Lezíria do Tejo,5232,5770151,0.00090674,4573917000.0,4147332.0
2054,ssp245,0.324,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2054,ssp245,0.324,Oeste,729,3003380,0.00024273,6490912000.0,1575517.0
2054,ssp245,0.324,Península de Setúbal,4598,2178612,0.00211052,13176454000.0,27809144.0
2054,ssp245,0.324,Região de Aveiro,23015,2335224,0.00985559,8691000000.0,85654894.0
2054,ssp245,0.324,Região de Coimbra,13556,5944890,0.00228028,9133907000.0,20827844.0
2054,ssp245,0.324,Região de Leiria,3,3339196,9e-07,6490351000.0,5831.0
2054,ssp245,0.324,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2054,ssp245,0.324,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2054,ssp245,0.324,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2054,ssp245,0.324,Área Metropolitana do Porto,67,2835070,2.363e-05,39710799000.0,938468.0
2055,ssp245,0.33,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2055,ssp245,0.33,Alentejo Litoral,12239,7057470,0.00173419,3133737000.0,5434498.0
2055,ssp245,0.33,Algarve,11965,6576139,0.00181946,11984171000.0,21804680.0
2055,ssp245,0.33,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2055,ssp245,0.33,Alto Minho,477,3118798,0.00015294,4151610000.0,634962.0
2055,ssp245,0.33,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2055,ssp245,0.33,Ave,0,2028246,0.0,8045336000.0,0.0
2055,ssp245,0.33,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2055,ssp245,0.33,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2055,ssp245,0.33,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2055,ssp245,0.33,Cávado,52,1744158,2.981e-05,8421876000.0,251088.0
2055,ssp245,0.33,Douro,0,3853582,0.0,3054160000.0,0.0
2055,ssp245,0.33,Grande Lisboa,17573,1869180,0.00940145,75526356000.0,710057166.0
2055,ssp245,0.33,Lezíria do Tejo,5430,5770151,0.00094105,4573917000.0,4304284.0
2055,ssp245,0.33,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2055,ssp245,0.33,Oeste,757,3003380,0.00025205,6490912000.0,1636030.0
2055,ssp245,0.33,Península de Setúbal,4721,2178612,0.00216698,13176454000.0,28553060.0
2055,ssp245,0.33,Região de Aveiro,23574,2335224,0.01009496,8691000000.0,87735324.0
2055,ssp245,0.33,Região de Coimbra,13739,5944890,0.00231106,9133907000.0,21109011.0
2055,ssp245,0.33,Região de Leiria,3,3339196,9e-07,6490351000.0,5831.0
2055,ssp245,0.33,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2055,ssp245,0.33,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2055,ssp245,0.33,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2055,ssp245,0.33,Área Metropolitana do Porto,70,2835070,2.469e-05,39710799000.0,980489.0
2056,ssp245,0.336,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2056,ssp245,0.336,Alentejo Litoral,12477,7057470,0.00176791,3133737000.0,5540178.0
2056,ssp245,0.336,Algarve,12295,6576139,0.00186964,11984171000.0,22406063.0
2056,ssp245,0.336,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2056,ssp245,0.336,Alto Minho,501,3118798,0.00016064,4151610000.0,666910.0
2056,ssp245,0.336,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2056,ssp245,0.336,Ave,0,2028246,0.0,8045336000.0,0.0
2056,ssp245,0.336,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2056,ssp245,0.336,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2056,ssp245,0.336,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2056,ssp245,0.336,Cávado,54,1744158,3.096e-05,8421876000.0,260745.0
2056,ssp245,0.336,Douro,0,3853582,0.0,3054160000.0,0.0
2056,ssp245,0.336,Grande Lisboa,18119,1869180,0.00969356,75526356000.0,732118921.0
2056,ssp245,0.336,Lezíria do Tejo,5604,5770151,0.00097121,4573917000.0,4442211.0
2056,ssp245,0.336,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2056,ssp245,0.336,Oeste,783,3003380,0.00026071,6490912000.0,1692221.0
2056,ssp245,0.336,Península de Setúbal,4849,2178612,0.00222573,13176454000.0,29327216.0
2056,ssp245,0.336,Região de Aveiro,24127,2335224,0.01033177,8691000000.0,89793423.0
2056,ssp245,0.336,Região de Coimbra,13934,5944890,0.00234386,9133907000.0,21408615.0
2056,ssp245,0.336,Região de Leiria,3,3339196,9e-07,6490351000.0,5831.0
2056,ssp245,0.336,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2056,ssp245,0.336,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2056,ssp245,0.336,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2056,ssp245,0.336,Área Metropolitana do Porto,70,2835070,2.469e-05,39710799000.0,980489.0
2057,ssp245,0.342,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2057,ssp245,0.342,Alentejo Litoral,12702,7057470,0.0017998,3133737000.0,5640085.0
2057,ssp245,0.342,Algarve,12627,6576139,0.00192012,11984171000.0,23011090.0
2057,ssp245,0.342,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2057,ssp245,0.342,Alto Minho,518,3118798,0.00016609,4151610000.0,689539.0
2057,ssp245,0.342,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2057,ssp245,0.342,Ave,0,2028246,0.0,8045336000.0,0.0
2057,ssp245,0.342,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2057,ssp245,0.342,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2057,ssp245,0.342,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2057,ssp245,0.342,Cávado,59,1744158,3.383e-05,8421876000.0,284889.0
2057,ssp245,0.342,Douro,0,3853582,0.0,3054160000.0,0.0
2057,ssp245,0.342,Grande Lisboa,18663,1869180,0.00998459,75526356000.0,754099863.0
2057,ssp245,0.342,Lezíria do Tejo,5829,5770151,0.0010102,4573917000.0,4620566.0
2057,ssp245,0.342,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2057,ssp245,0.342,Oeste,814,3003380,0.00027103,6490912000.0,1759219.0
2057,ssp245,0.342,Península de Setúbal,4996,2178612,0.0022932,13176454000.0,30216286.0
2057,ssp245,0.342,Região de Aveiro,24703,2335224,0.01057843,8691000000.0,91937122.0
2057,ssp245,0.342,Região de Coimbra,14121,5944890,0.00237532,9133907000.0,21695927.0
2057,ssp245,0.342,Região de Leiria,4,3339196,1.2e-06,6490351000.0,7775.0
2057,ssp245,0.342,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2057,ssp245,0.342,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2057,ssp245,0.342,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2057,ssp245,0.342,Área Metropolitana do Porto,71,2835070,2.504e-05,39710799000.0,994496.0
2058,ssp245,0.348,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2058,ssp245,0.348,Alentejo Litoral,12956,7057470,0.00183579,3133737000.0,5752868.0
2058,ssp245,0.348,Algarve,12942,6576139,0.00196802,11984171000.0,23585137.0
2058,ssp245,0.348,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2058,ssp245,0.348,Alto Minho,546,3118798,0.00017507,4151610000.0,726812.0
2058,ssp245,0.348,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2058,ssp245,0.348,Ave,0,2028246,0.0,8045336000.0,0.0
2058,ssp245,0.348,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2058,ssp245,0.348,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2058,ssp245,0.348,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2058,ssp245,0.348,Cávado,62,1744158,3.555e-05,8421876000.0,299374.0
2058,ssp245,0.348,Douro,0,3853582,0.0,3054160000.0,0.0
2058,ssp245,0.348,Grande Lisboa,19149,1869180,0.0102446,75526356000.0,773737249.0
2058,ssp245,0.348,Lezíria do Tejo,6035,5770151,0.0010459,4573917000.0,4783859.0
2058,ssp245,0.348,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2058,ssp245,0.348,Oeste,841,3003380,0.00028002,6490912000.0,1817571.0
2058,ssp245,0.348,Península de Setúbal,5133,2178612,0.00235609,13176454000.0,31044876.0
2058,ssp245,0.348,Região de Aveiro,25279,2335224,0.01082509,8691000000.0,94080820.0
2058,ssp245,0.348,Região de Coimbra,14307,5944890,0.0024066,9133907000.0,21981703.0
2058,ssp245,0.348,Região de Leiria,4,3339196,1.2e-06,6490351000.0,7775.0
2058,ssp245,0.348,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2058,ssp245,0.348,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2058,ssp245,0.348,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2058,ssp245,0.348,Área Metropolitana do Porto,72,2835070,2.54e-05,39710799000.0,1008503.0
2059,ssp245,0.354,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2059,ssp245,0.354,Alentejo Litoral,13179,7057470,0.00186738,3133737000.0,5851887.0
2059,ssp245,0.354,Algarve,13290,6576139,0.00202094,11984171000.0,24219323.0
2059,ssp245,0.354,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2059,ssp245,0.354,Alto Minho,573,3118798,0.00018372,4151610000.0,762753.0
2059,ssp245,0.354,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2059,ssp245,0.354,Ave,0,2028246,0.0,8045336000.0,0.0
2059,ssp245,0.354,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2059,ssp245,0.354,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2059,ssp245,0.354,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2059,ssp245,0.354,Cávado,70,1744158,4.013e-05,8421876000.0,338003.0
2059,ssp245,0.354,Douro,0,3853582,0.0,3054160000.0,0.0
2059,ssp245,0.354,Grande Lisboa,19683,1869180,0.01053029,75526356000.0,795314130.0
2059,ssp245,0.354,Lezíria do Tejo,6231,5770151,0.00107987,4573917000.0,4939225.0
2059,ssp245,0.354,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2059,ssp245,0.354,Oeste,865,3003380,0.00028801,6490912000.0,1869440.0
2059,ssp245,0.354,Península de Setúbal,5275,2178612,0.00242127,13176454000.0,31903705.0
2059,ssp245,0.354,Região de Aveiro,25917,2335224,0.01109829,8691000000.0,96455264.0
2059,ssp245,0.354,Região de Coimbra,14542,5944890,0.00244613,9133907000.0,22342764.0
2059,ssp245,0.354,Região de Leiria,4,3339196,1.2e-06,6490351000.0,7775.0
2059,ssp245,0.354,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2059,ssp245,0.354,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2059,ssp245,0.354,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2059,ssp245,0.354,Área Metropolitana do Porto,73,2835070,2.575e-05,39710799000.0,1022510.0
2060,ssp245,0.36,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2060,ssp245,0.36,Alentejo Litoral,13408,7057470,0.00189983,3133737000.0,5953571.0
2060,ssp245,0.36,Algarve,13611,6576139,0.00206976,11984171000.0,24804304.0
2060,ssp245,0.36,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2060,ssp245,0.36,Alto Minho,605,3118798,0.00019398,4151610000.0,805350.0
2060,ssp245,0.36,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2060,ssp245,0.36,Ave,0,2028246,0.0,8045336000.0,0.0
2060,ssp245,0.36,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2060,ssp245,0.36,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2060,ssp245,0.36,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2060,ssp245,0.36,Cávado,76,1744158,4.357e-05,8421876000.0,366975.0
2060,ssp245,0.36,Douro,0,3853582,0.0,3054160000.0,0.0
2060,ssp245,0.36,Grande Lisboa,20200,1869180,0.01080688,75526356000.0,816204106.0
2060,ssp245,0.36,Lezíria do Tejo,6465,5770151,0.00112042,4573917000.0,5124714.0
2060,ssp245,0.36,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2060,ssp245,0.36,Oeste,885,3003380,0.00029467,6490912000.0,1912664.0
2060,ssp245,0.36,Península de Setúbal,5415,2178612,0.00248553,13176454000.0,32750439.0
2060,ssp245,0.36,Região de Aveiro,26509,2335224,0.0113518,8691000000.0,98658509.0
2060,ssp245,0.36,Região de Coimbra,14722,5944890,0.00247641,9133907000.0,22619322.0
2060,ssp245,0.36,Região de Leiria,4,3339196,1.2e-06,6490351000.0,7775.0
2060,ssp245,0.36,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2060,ssp245,0.36,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2060,ssp245,0.36,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2060,ssp245,0.36,Área Metropolitana do Porto,74,2835070,2.61e-05,39710799000.0,1036517.0
2061,ssp245,0.366,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2061,ssp245,0.366,Alentejo Litoral,13641,7057470,0.00193285,3133737000.0,6057030.0
2061,ssp245,0.366,Algarve,13990,6576139,0.00212739,11984171000.0,25494983.0
2061,ssp245,0.366,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2061,ssp245,0.366,Alto Minho,626,3118798,0.00020072,4151610000.0,833304.0
2061,ssp245,0.366,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2061,ssp245,0.366,Ave,0,2028246,0.0,8045336000.0,0.0
2061,ssp245,0.366,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2061,ssp245,0.366,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2061,ssp245,0.366,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2061,ssp245,0.366,Cávado,81,1744158,4.644e-05,8421876000.0,391118.0
2061,ssp245,0.366,Douro,0,3853582,0.0,3054160000.0,0.0
2061,ssp245,0.366,Grande Lisboa,20705,1869180,0.01107705,75526356000.0,836609209.0
2061,ssp245,0.366,Lezíria do Tejo,6692,5770151,0.00115976,4573917000.0,5304654.0
2061,ssp245,0.366,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2061,ssp245,0.366,Oeste,906,3003380,0.00030166,6490912000.0,1958049.0
2061,ssp245,0.366,Península de Setúbal,5541,2178612,0.00254336,13176454000.0,33512499.0
2061,ssp245,0.366,Região de Aveiro,27097,2335224,0.0116036,8691000000.0,100846868.0
2061,ssp245,0.366,Região de Coimbra,14887,5944890,0.00250417,9133907000.0,22872833.0
2061,ssp245,0.366,Região de Leiria,4,3339196,1.2e-06,6490351000.0,7775.0
2061,ssp245,0.366,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2061,ssp245,0.366,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2061,ssp245,0.366,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2061,ssp245,0.366,Área Metropolitana do Porto,77,2835070,2.716e-05,39710799000.0,1078538.0
2062,ssp245,0.372,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2062,ssp245,0.372,Alentejo Litoral,13888,7057470,0.00196784,3133737000.0,6166706.0
2062,ssp245,0.372,Algarve,14308,6576139,0.00217574,11984171000.0,26074497.0
2062,ssp245,0.372,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2062,ssp245,0.372,Alto Minho,646,3118798,0.00020713,4151610000.0,859927.0
2062,ssp245,0.372,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2062,ssp245,0.372,Ave,0,2028246,0.0,8045336000.0,0.0
2062,ssp245,0.372,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
2062,ssp245,0.372,Beira Baixa,0,4429690,0.0,1869355000.0,0.0
2062,ssp245,0.372,Beiras e Serra da Estrela,0,4230651,0.0,3339166000.0,0.0
2062,ssp245,0.372,Cávado,86,1744158,4.931e-05,8421876000.0,415261.0
2062,ssp245,0.372,Douro,0,3853582,0.0,3054160000.0,0.0
2062,ssp245,0.372,Grande Lisboa,21212,1869180,0.01134829,75526356000.0,857095124.0
2062,ssp245,0.372,Lezíria do Tejo,6924,5770151,0.00119997,4573917000.0,5488557.0
2062,ssp245,0.372,Médio Tejo,0,3675180,0.0,3853435000.0,0.0
2062,ssp245,0.372,Oeste,930,3003380,0.00030965,6490912000.0,2009918.0
2062,ssp245,0.372,Península de Setúbal,5691,2178612,0.00261221,13176454000.0,34419713.0
2062,ssp245,0.372,Região de Aveiro,27637,2335224,0.01183484,8691000000.0,102856585.0
2062,ssp245,0.372,Região de Coimbra,15046,5944890,0.00253091,9133907000.0,23117125.0
2062,ssp245,0.372,Região de Leiria,5,3339196,1.5e-06,6490351000.0,9718.0
2062,ssp245,0.372,Terras de Trás-os-Montes,0,88881,0.0,1790127000.0,0.0
2062,ssp245,0.372,Tâmega e Sousa,0,2547800,0.0,6047036000.0,0.0
2062,ssp245,0.372,Viseu Dão Lafões,0,4470914,0.0,4590096000.0,0.0
2062,ssp245,0.372,Área Metropolitana do Porto,79,2835070,2.787e-05,39710799000.0,1106552.0
2063,ssp245,0.378,Alentejo Central,0,9513995,0.0,2958516000.0,0.0
2063,ssp245,0.378,Alentejo Litoral,14126,7057470,0.00200157,3133737000.0,6272385.0
2063,ssp245,0.378,Algarve,14664,6576139,0.00222988,11984171000.0,26723262.0
2063,ssp245,0.378,Alto Alentejo,0,6846985,0.0,1798575000.0,0.0
2063,ssp245,0.378,Alto Minho,664,3118798,0.0002129,4151610000.0,883888.0
2063,ssp245,0.378,Alto Tâmega e Barroso,0,3727313,0.0,1241947000.0,0.0
2063,ssp245,0.378,Ave,0,2028246,0.0,8045336000.0,0.0
2063,ssp245,0.378,Baixo Alentejo,0,10402855,0.0,2588500000.0,0.0
