idx,lat,lon,elev_m,below_threshold
307,39.047859,-8.907419,6.795,False
308,39.048934,-8.905563,7.823,False
309,39.050009,-8.903706,5.941,False
310,39.050384,-8.903134,5.509,False
311,39.04939,-8.905065,7.571,False
312,39.048395,-8.906994,7.842,False
313,39.047366,-8.908893,6.345,False
314,39.046301,-8.91076,5.53,False
315,39.045235,-8.912625,4.525,True
316,39.044168,-8.914489,4.565,True
317,39.043102,-8.916354,4.733,True
318,39.042035,-8.918219,7.855,False
319,39.040968,-8.920083,6.867,False
320,39.039902,-8.921948,5.322,False
321,39.038822,-8.9238,6.216,False
322,39.037729,-8.925639,8.332,False
323,39.036657,-8.927498,8.279,False
324,39.035502,-8.929271,5.406,False
325,39.034315,-8.931011,3.508,True
326,39.033129,-8.932752,3.312,True
327,39.031943,-8.934492,3.242,True
328,39.030529,-8.935908,4.237,True
329,39.028975,-8.937071,2.557,True
330,39.027399,-8.938188,1.967,True
331,39.025823,-8.939305,2.31,True
332,39.024248,-8.940421,3.298,True
333,39.022672,-8.941538,3.557,True
334,39.021096,-8.942654,5.377,False
335,39.019521,-8.943771,4.39,True
336,39.017945,-8.944887,4.152,True
337,39.016369,-8.946002,5.509,False
338,39.014792,-8.947117,5.288,False
339,39.013215,-8.94823,4.944,True
340,39.011638,-8.949341,4.962,True
341,39.01006,-8.950453,8.496,False
342,39.008475,-8.951548,5.494,False
343,39.007534,-8.952161,5.585,False
344,39.0091,-8.951022,5.343,False
345,39.010666,-8.949884,6.176,False
346,39.012232,-8.948745,4.248,True
347,39.013798,-8.947606,5.576,False
348,39.015364,-8.946468,5.71,False
349,39.01693,-8.945329,3.912,True
350,39.018496,-8.94419,3.833,True
351,39.020062,-8.943051,5.786,False
352,39.021628,-8.941913,5.3,False
353,39.023194,-8.940774,3.176,True
354,39.02476,-8.939635,2.781,True
355,39.026326,-8.938496,3.407,True
356,39.027892,-8.937358,2.732,True
357,39.029458,-8.936219,2.273,True
358,39.031024,-8.93508,3.476,True
359,39.032308,-8.934196,3.63,True
360,39.032326,-8.933701,3.378,True
361,39.033353,-8.9318,2.856,True
362,39.034381,-8.929899,2.632,True
363,39.035408,-8.927998,4.612,True
364,39.036436,-8.926097,6.002,False
365,39.037463,-8.924196,3.611,True
366,39.038491,-8.922295,5.109,False
367,39.039518,-8.920394,6.578,False
