idx,lat,lon,elev_m,below_threshold,flood_zone
102,38.851351,-9.073673,4.329,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
103,38.850955,-9.073946,5.811,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
104,38.850558,-9.074216,6.519,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
105,38.850159,-9.074484,6.448,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
106,38.84976,-9.074751,7.568,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
107,38.849361,-9.075015,8.8,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
108,38.84896,-9.075277,9.316,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
109,38.84856,-9.075541,10.286,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
110,38.84816,-9.075804,10.834,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
111,38.847756,-9.076058,10.246,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
112,38.847351,-9.07631,8.864,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
113,38.846943,-9.076553,8.97,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
114,38.846535,-9.076796,9.943,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
115,38.846127,-9.077037,10.324,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
116,38.845717,-9.077276,9.32,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
117,38.845307,-9.077512,8.786,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
118,38.844895,-9.077744,8.87,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
119,38.844483,-9.077974,9.014,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
120,38.844071,-9.078205,9.844,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
121,38.843659,-9.078438,10.399,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
122,38.843248,-9.078671,10.069,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
123,38.842837,-9.078904,8.21,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
124,38.842425,-9.079138,6.516,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
125,38.842014,-9.079371,5.354,False,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
126,38.841603,-9.079605,4.876,True,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
