scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP5-8.5,+geoid,3,2072,0.814,55.5995,0.6042,1.1384,2.7146,0.0067,0.0125,0.0299
SSP5-8.5,+geoid,3,2073,0.826,60.9737,0.6626,1.2484,2.977,0.0073,0.0138,0.0329
SSP5-8.5,+geoid,3,2074,0.838,66.8619,0.7266,1.369,3.2645,0.008,0.0152,0.0361
SSP5-8.5,+geoid,3,2075,0.85,73.3128,0.7967,1.5011,3.5795,0.0088,0.0167,0.0397
SSP5-8.5,+geoid,3,2076,0.862,80.3798,0.8735,1.6458,3.9245,0.0097,0.0183,0.0436
SSP5-8.5,+geoid,3,2077,0.874,88.1211,0.9577,1.8043,4.3025,0.0107,0.0201,0.048
SSP5-8.5,+geoid,3,2078,0.886,96.6007,1.0498,1.9779,4.7165,0.0117,0.0221,0.0527
SSP5-8.5,+geoid,3,2079,0.898,105.8883,1.1507,2.1681,5.17,0.0129,0.0243,0.0578
SSP5-8.5,+geoid,3,2080,0.91,116.0602,1.2613,2.3763,5.6666,0.0141,0.0266,0.0635
SSP5-8.5,+geoid,3,2081,0.922,127.2001,1.3823,2.6044,6.2105,0.0155,0.0292,0.0697
SSP5-8.5,+geoid,3,2082,0.934,139.3993,1.5149,2.8542,6.8062,0.017,0.0321,0.0765
SSP5-8.5,+geoid,3,2083,0.946,152.7578,1.6601,3.1277,7.4584,0.0187,0.0352,0.084
SSP5-8.5,+geoid,3,2084,0.958,167.3848,1.8191,3.4272,8.1726,0.0205,0.0386,0.0922
SSP5-8.5,+geoid,3,2085,0.97,183.4001,1.9931,3.7551,8.9545,0.0225,0.0424,0.1011
SSP5-8.5,+geoid,3,2086,0.982,200.9343,2.1837,4.1141,9.8106,0.0247,0.0465,0.1109
SSP5-8.5,+geoid,3,2087,0.994,220.1304,2.3923,4.5072,10.7479,0.0271,0.051,0.1217
SSP5-8.5,+geoid,3,2088,1.006,241.1448,2.6206,4.9374,11.7739,0.0297,0.056,0.1334
SSP5-8.5,+geoid,3,2089,1.018,264.1486,2.8706,5.4084,12.8971,0.0326,0.0614,0.1463
SSP5-8.5,+geoid,3,2090,1.03,289.3288,3.1443,5.924,14.1265,0.0357,0.0673,0.1605
SSP5-8.5,+geoid,3,2091,1.042,316.8897,3.4438,6.4883,15.4721,0.0392,0.0738,0.1759
SSP5-8.5,+geoid,3,2092,1.054,347.0551,3.7716,7.106,16.945,0.0429,0.0809,0.1929
SSP5-8.5,+geoid,3,2093,1.066,365.0,3.9666,7.4734,17.8211,0.0469,0.0884,0.2107
SSP5-8.5,+geoid,3,2094,1.078,365.0,3.9666,7.4734,17.8211,0.0509,0.0958,0.2285
SSP5-8.5,+geoid,3,2095,1.09,365.0,3.9666,7.4734,17.8211,0.0548,0.1033,0.2463
SSP5-8.5,+geoid,3,2096,1.102,365.0,3.9666,7.4734,17.8211,0.0588,0.1108,0.2642
SSP5-8.5,+geoid,3,2097,1.114,365.0,3.9666,7.4734,17.8211,0.0628,0.1183,0.282
SSP5-8.5,+geoid,3,2098,1.126,365.0,3.9666,7.4734,17.8211,0.0667,0.1257,0.2998
SSP5-8.5,+geoid,3,2099,1.138,365.0,3.9666,7.4734,17.8211,0.0707,0.1332,0.3176
SSP5-8.5,+geoid,3,2100,1.15,365.0,3.9666,7.4734,17.8211,0.0747,0.1407,0.3354
