idx,lat,lon,elev_m,below_threshold
519,38.719328,-9.149362,58.35,False
520,38.720479,-9.151134,66.778,False
521,38.721629,-9.152906,75.538,False
522,38.722779,-9.154679,71.297,False
523,38.723929,-9.156452,68.142,False
524,38.725079,-9.158224,72.722,False
525,38.726229,-9.159997,68.058,False
526,38.727379,-9.16177,64.494,False
527,38.728529,-9.163542,64.571,False
528,38.729679,-9.165315,46.018,False
529,38.72989,-9.16564,43.603,False
530,38.72874,-9.163868,32.265,False
531,38.727589,-9.162096,25.944,False
532,38.726439,-9.160324,22.908,False
533,38.725288,-9.158551,37.096,False
534,38.724138,-9.156779,37.905,False
535,38.722987,-9.155007,33.795,False
536,38.721837,-9.153235,29.24,False
537,38.720686,-9.151463,23.382,False
538,38.719536,-9.149691,21.643,False
539,38.718385,-9.147919,18.713,False
540,38.717235,-9.146147,14.016,False
541,38.716084,-9.144375,15.26,False
542,38.714822,-9.143411,16.244,False
543,38.713049,-9.143794,15.257,False
544,38.711275,-9.144177,15.574,False
545,38.709501,-9.14456,14.717,False
546,38.707728,-9.144943,14.741,False
547,38.705958,-9.145331,11.901,False
548,38.706013,-9.147634,11.747,False
549,38.706108,-9.14825,11.045,False
550,38.705996,-9.145952,11.379,False
551,38.707155,-9.144574,15.234,False
552,38.708764,-9.143543,12.719,False
553,38.710374,-9.142513,16.218,False
554,38.711983,-9.141483,21.35,False
555,38.713592,-9.140452,24.493,False
556,38.715201,-9.139422,27.878,False
557,38.71681,-9.138392,25.966,False
558,38.718419,-9.137362,29.643,False
559,38.720028,-9.136331,29.69,False
560,38.721638,-9.135301,25.372,False
561,38.723247,-9.134271,13.289,False
562,38.724856,-9.13324,15.604,False
563,38.726465,-9.13221,16.679,False
564,38.728074,-9.13118,16.485,False
565,38.729683,-9.130149,16.114,False
566,38.731292,-9.129119,16.989,False
567,38.732902,-9.128089,20.664,False
568,38.734511,-9.127058,27.926,False
569,38.73612,-9.126028,36.134,False
570,38.737729,-9.124998,40.773,False
571,38.739338,-9.123967,47.467,False
572,38.740947,-9.122937,49.521,False
573,38.742556,-9.121907,43.573,False
574,38.744165,-9.120877,37.399,False
575,38.745775,-9.119846,26.792,False
576,38.747384,-9.118816,25.048,False
577,38.748993,-9.117786,31.757,False
