section,lat,lon,elev_m,flood_zone
B — Vila Franca de Xira → Azambuja (~28 km),38.996189,-8.956973,2.742,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.854341,-9.067597,2.743,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.06209,-8.88017,2.744,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.062056,-8.880236,2.745,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050711,-8.892439,2.748,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050503,-8.892298,2.748,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.031863,-8.914398,2.751,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.80853,-9.093702,2.751,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.88057,-9.042319,2.752,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.028764,-8.92013,2.753,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.83557,-9.079771,2.753,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.052393,-8.890731,2.754,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.031992,-8.914716,2.754,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.05217,-8.891335,2.755,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.057718,-8.88298,2.755,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.049618,-8.901707,2.758,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.826368,-9.08622,2.758,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.042331,-8.898046,2.759,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.885051,-9.039364,2.759,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.80895,-9.093497,2.761,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.884705,-9.039733,2.761,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.008934,-8.944525,2.761,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.87722,-9.0473,2.763,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.996849,-8.956187,2.763,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.056396,-8.886136,2.764,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.026879,-8.938557,2.766,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.839011,-9.074126,2.766,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.998852,-8.955533,2.766,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050757,-8.892715,2.767,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.049365,-8.893975,2.767,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.990755,-8.94968,2.767,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.028409,-8.936982,2.769,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.00652,-8.944766,2.769,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.041973,-8.898397,2.769,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.818695,-9.089343,2.769,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.047355,-8.892523,2.769,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.025131,-8.939597,2.77,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.808629,-9.093627,2.772,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.973775,-8.966827,2.772,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),38.967901,-8.970925,2.773,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),39.072862,-8.856839,2.775,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.827928,-9.083579,2.776,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.024494,-8.939828,2.777,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.03364,-8.914131,2.778,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.044318,-8.899735,2.78,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050511,-8.891906,2.781,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.820736,-9.088227,2.783,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.048961,-8.894027,2.784,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.047587,-8.895507,2.785,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.06336,-8.876961,2.785,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.876642,-9.044813,2.786,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.96002,-8.983412,2.786,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.852721,-9.066011,2.787,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.028825,-8.919305,2.788,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.044988,-8.898709,2.789,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.80848,-9.093474,2.789,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.024103,-8.940113,2.79,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.062976,-8.876994,2.79,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.056219,-8.885214,2.791,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.0342,-8.930364,2.792,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.825052,-9.086442,2.793,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.828931,-9.085517,2.794,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.04547,-8.909809,2.795,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.038931,-8.90687,2.795,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.033627,-8.932021,2.795,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.842784,-9.07229,2.795,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.881526,-9.047192,2.796,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.028324,-8.920228,2.797,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.999177,-8.955133,2.797,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.870679,-9.048862,2.797,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.876419,-9.048424,2.797,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.045214,-8.910285,2.798,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.89598,-9.029194,2.8,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.853036,-9.059773,2.8,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.866209,-9.049809,2.802,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.061825,-8.878684,2.804,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.885047,-9.039166,2.804,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.012895,-8.939658,2.804,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.985435,-8.953757,2.806,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.798562,-9.091513,2.807,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.878765,-9.04607,2.81,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.016579,-8.923602,2.811,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.033601,-8.931958,2.812,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.049894,-8.894134,2.812,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.047341,-8.893141,2.812,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.976131,-8.962866,2.813,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),39.05273,-8.890135,2.813,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.060798,-8.878948,2.814,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.816461,-9.086507,2.815,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050611,-8.89206,2.815,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.998527,-8.955933,2.816,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.971837,-8.967071,2.818,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),38.967761,-8.9729,2.818,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.854198,-9.058894,2.818,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.055325,-8.886226,2.819,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.817063,-9.087871,2.819,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.052823,-8.896263,2.82,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.885061,-9.039222,2.82,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.073796,-8.854858,2.821,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.062718,-8.876916,2.821,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.808636,-9.093705,2.821,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.876162,-9.047185,2.822,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.884668,-9.039737,2.822,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050623,-8.891919,2.822,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.809899,-9.093096,2.822,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.841643,-9.073215,2.824,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.032824,-8.914561,2.824,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050132,-8.900756,2.824,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.063034,-8.878293,2.824,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.043377,-8.915161,2.824,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.868246,-9.047463,2.825,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.050495,-8.900526,2.825,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.839742,-9.07521,2.826,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.061846,-8.880655,2.827,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.830538,-9.082497,2.828,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.056767,-8.885527,2.828,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.043464,-8.896452,2.828,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.998621,-8.954231,2.829,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.059795,-8.882071,2.829,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.808432,-9.093714,2.831,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.006414,-8.944778,2.832,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.996975,-8.956203,2.832,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.028651,-8.937357,2.834,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.052495,-8.890935,2.834,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.038753,-8.90155,2.834,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.04412,-8.896295,2.834,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.044396,-8.899989,2.835,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.974129,-8.96647,2.835,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.861792,-9.056871,2.835,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.841972,-9.074053,2.835,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.041615,-8.898747,2.836,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.033889,-8.911639,2.837,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.025303,-8.939674,2.838,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.972515,-8.975463,2.84,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.809057,-9.093502,2.841,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.079629,-8.84248,2.843,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.029242,-8.936881,2.843,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.807691,-9.094118,2.844,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.877032,-9.044842,2.844,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.981558,-8.958968,2.845,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.039492,-8.906932,2.847,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.061948,-8.878895,2.847,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.02788,-8.937625,2.848,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.972714,-8.967899,2.849,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.804697,-9.09367,2.849,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.006191,-8.94516,2.85,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.006334,-8.947725,2.85,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.063069,-8.878226,2.85,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.034291,-8.913331,2.854,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.980979,-8.970078,2.855,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.959979,-8.980759,2.855,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),39.060583,-8.879501,2.856,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.04981,-8.901706,2.858,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.879724,-9.045083,2.858,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.875891,-9.047722,2.859,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.834382,-9.078203,2.859,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.877575,-9.046945,2.859,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.80811,-9.093909,2.86,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.033767,-8.932441,2.86,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.879544,-9.044353,2.86,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.863374,-9.058129,2.861,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.817686,-9.087786,2.862,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.8201,-9.08624,2.862,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.826443,-9.086208,2.862,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.998207,-8.957723,2.864,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.873064,-9.047242,2.865,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.999038,-8.95542,2.866,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.042573,-8.902637,2.867,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.045328,-8.898583,2.869,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.877039,-9.044543,2.871,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.045574,-8.909533,2.871,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.865434,-9.050395,2.872,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.033424,-8.931784,2.872,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.040142,-8.906132,2.874,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.038973,-8.907002,2.874,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.975416,-8.963567,2.875,Alverca / Vila Franca (events: 2026)
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.885096,-9.039062,2.876,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.047699,-8.892791,2.876,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.061811,-8.880722,2.877,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.039627,-8.906209,2.877,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.044043,-8.901333,2.877,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.059922,-8.881603,2.878,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.853588,-9.060469,2.879,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.814467,-9.089848,2.879,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.061232,-8.8787,2.88,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.023136,-8.941265,2.881,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.879706,-9.04363,2.882,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.808816,-9.092475,2.883,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.005862,-8.945555,2.883,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.03449,-8.930304,2.884,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.807991,-9.092936,2.884,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.047661,-8.895468,2.884,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.063565,-8.87674,2.885,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.799002,-9.091396,2.887,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.045581,-8.909524,2.887,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.048649,-8.894285,2.887,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.971122,-8.967772,2.888,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),39.028454,-8.93744,2.888,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.879328,-9.046259,2.89,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.825935,-9.086375,2.891,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.048561,-8.894307,2.891,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.814133,-9.089702,2.892,"Sacavém / Bobadela (events: 2008, 2014, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.061418,-8.880897,2.892,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),38.97148,-8.967421,2.892,Alverca / Vila Franca (events: 2026)
B — Vila Franca de Xira → Azambuja (~28 km),39.058997,-8.882936,2.893,"Castanheira / Azambuja (events: 2022, 2026)"
A — Sacavém / Bobadela → Vila Franca de Xira (~22 km),38.875807,-9.04754,2.894,"Póvoa de Santa Iria (events: 2008, 2010, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.033814,-8.9323,2.894,"Castanheira / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja (~28 km),39.03462,-8.930049,2.895,"Castanheira / Azambuja (events: 2022, 2026)"
