section,section_type,scenario,variant,year,slr_m,annual_cost_mid_eur,annual_cost_low_eur,annual_cost_high_eur,cumulative_cost_mid_eur,cumulative_cost_low_eur,cumulative_cost_high_eur,return_period_yr,closure_days_yr
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2089,0.868,438000000.00,219000000.00,766500000.00,12877690530.00,6438845265.00,22535958428.00,0.0073,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2090,0.88,438000000.00,219000000.00,766500000.00,13315690530.00,6657845265.00,23302458428.00,0.0067,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2091,0.892,438000000.00,219000000.00,766500000.00,13753690530.00,6876845265.00,24068958428.00,0.0062,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2092,0.904,438000000.00,219000000.00,766500000.00,14191690530.00,7095845265.00,24835458428.00,0.0057,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2093,0.916,438000000.00,219000000.00,766500000.00,14629690530.00,7314845265.00,25601958428.00,0.0052,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2094,0.928,438000000.00,219000000.00,766500000.00,15067690530.00,7533845265.00,26368458428.00,0.0048,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2095,0.94,438000000.00,219000000.00,766500000.00,15505690530.00,7752845265.00,27134958428.00,0.0044,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2096,0.952,438000000.00,219000000.00,766500000.00,15943690530.00,7971845265.00,27901458428.00,0.0041,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2097,0.964,438000000.00,219000000.00,766500000.00,16381690530.00,8190845265.00,28667958428.00,0.0038,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2098,0.976,438000000.00,219000000.00,766500000.00,16819690530.00,8409845265.00,29434458428.00,0.0035,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2099,0.988,438000000.00,219000000.00,766500000.00,17257690530.00,8628845265.00,30200958428.00,0.0032,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,Baseline,2100,1.0,438000000.00,219000000.00,766500000.00,17695690530.00,8847845265.00,30967458428.00,0.0029,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2025,0.14,6755881.00,3377940.00,11822791.00,6755881.00,3377940.00,11822791.00,1.1368,5.63
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2026,0.168,8561835.00,4280917.00,14983211.00,15317715.00,7658858.00,26806002.00,0.9362,7.135
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2027,0.196,10831485.00,5415743.00,18955100.00,26149201.00,13074600.00,45761101.00,0.7711,9.026
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2028,0.224,13680619.00,6840309.00,23941083.00,39829820.00,19914910.00,69702185.00,0.6351,11.401
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2029,0.252,17253350.00,8626675.00,30193362.00,57083169.00,28541585.00,99895546.00,0.523,14.378
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2030,0.28,21728942.00,10864471.00,38025649.00,78812111.00,39406056.00,137921195.00,0.4308,18.107
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2031,0.2935,24273364.00,12136682.00,42478386.00,103085475.00,51542737.00,180399581.00,0.3923,20.228
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2032,0.307,27107884.00,13553942.00,47438796.00,130193359.00,65096679.00,227838378.00,0.3572,22.59
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2033,0.3205,30264933.00,15132466.00,52963632.00,160458291.00,80229146.00,280802010.00,0.3253,25.221
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2034,0.334,33780512.00,16890256.00,59115896.00,194238803.00,97119402.00,339917906.00,0.2963,28.15
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2035,0.3475,37694582.00,18847291.00,65965519.00,231933385.00,115966693.00,405883424.00,0.2698,31.412
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2036,0.361,42051494.00,21025747.00,73590114.00,273984879.00,136992440.00,479473538.00,0.2457,35.043
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2037,0.3745,46900464.00,23450232.00,82075812.00,320885343.00,160442672.00,561549350.00,0.2238,39.084
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2038,0.388,52296105.00,26148052.00,91518183.00,373181448.00,186590724.00,653067533.00,0.2038,43.58
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2039,0.4015,58299007.00,29149503.00,102023262.00,431480454.00,215740227.00,755090795.00,0.1856,48.583
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2040,0.415,64976388.00,32488194.00,113708679.00,496456843.00,248228421.00,868799475.00,0.169,54.147
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2041,0.4285,72402812.00,36201406.00,126704920.00,568859654.00,284429827.00,995504395.00,0.1539,60.336
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2042,0.442,80660976.00,40330488.00,141156709.00,649520631.00,324760315.00,1136661103.00,0.1401,67.217
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2043,0.4555,89842600.00,44921300.00,157224550.00,739363231.00,369681615.00,1293885654.00,0.1276,74.869
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2044,0.469,100049391.00,50024695.00,175086434.00,839412621.00,419706311.00,1468972088.00,0.1162,83.374
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2045,0.4825,111394123.00,55697062.00,194939716.00,950806745.00,475403372.00,1663911803.00,0.1058,92.828
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2046,0.496,124001834.00,62000917.00,217003209.00,1074808579.00,537404289.00,1880915013.00,0.0964,103.335
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2047,0.5095,138011140.00,69005570.00,241519495.00,1212819718.00,606409859.00,2122434507.00,0.0878,115.009
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2048,0.523,153575700.00,76787850.00,268757474.00,1366395418.00,683197709.00,2391191981.00,0.0799,127.98
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2049,0.5365,170865832.00,85432916.00,299015205.00,1537261250.00,768630625.00,2690207187.00,0.0728,142.388
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2050,0.55,190070303.00,95035151.00,332623030.00,1727331552.00,863665776.00,3022830217.00,0.0663,158.392
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2051,0.562,208916665.00,104458332.00,365604163.00,1936248217.00,968124108.00,3388434380.00,0.061,174.097
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2052,0.574,229602413.00,114801206.00,401804223.00,2165850630.00,1082925315.00,3790238602.00,0.0561,191.335
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2053,0.586,252304845.00,126152423.00,441533480.00,2418155475.00,1209077738.00,4231772082.00,0.0517,210.254
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2054,0.598,277218178.00,138609089.00,485131812.00,2695373654.00,1347686827.00,4716903894.00,0.0475,231.015
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2055,0.61,438000000.00,219000000.00,766500000.00,3133373654.00,1566686827.00,5483403894.00,0.0437,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2056,0.622,438000000.00,219000000.00,766500000.00,3571373654.00,1785686827.00,6249903894.00,0.0402,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2057,0.634,438000000.00,219000000.00,766500000.00,4009373654.00,2004686827.00,7016403894.00,0.037,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2058,0.646,438000000.00,219000000.00,766500000.00,4447373654.00,2223686827.00,7782903894.00,0.0341,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2059,0.658,438000000.00,219000000.00,766500000.00,4885373654.00,2442686827.00,8549403894.00,0.0314,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2060,0.67,438000000.00,219000000.00,766500000.00,5323373654.00,2661686827.00,9315903894.00,0.0289,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2061,0.682,438000000.00,219000000.00,766500000.00,5761373654.00,2880686827.00,10082403894.00,0.0266,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2062,0.694,438000000.00,219000000.00,766500000.00,6199373654.00,3099686827.00,10848903894.00,0.0244,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2063,0.706,438000000.00,219000000.00,766500000.00,6637373654.00,3318686827.00,11615403894.00,0.0225,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2064,0.718,438000000.00,219000000.00,766500000.00,7075373654.00,3537686827.00,12381903894.00,0.0207,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2065,0.73,438000000.00,219000000.00,766500000.00,7513373654.00,3756686827.00,13148403894.00,0.019,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2066,0.742,438000000.00,219000000.00,766500000.00,7951373654.00,3975686827.00,13914903894.00,0.0175,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2067,0.754,438000000.00,219000000.00,766500000.00,8389373654.00,4194686827.00,14681403894.00,0.0161,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2068,0.766,438000000.00,219000000.00,766500000.00,8827373654.00,4413686827.00,15447903894.00,0.0148,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2069,0.778,438000000.00,219000000.00,766500000.00,9265373654.00,4632686827.00,16214403894.00,0.0136,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2070,0.79,438000000.00,219000000.00,766500000.00,9703373654.00,4851686827.00,16980903894.00,0.0126,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2071,0.802,438000000.00,219000000.00,766500000.00,10141373654.00,5070686827.00,17747403894.00,0.0116,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2072,0.814,438000000.00,219000000.00,766500000.00,10579373654.00,5289686827.00,18513903894.00,0.0106,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2073,0.826,438000000.00,219000000.00,766500000.00,11017373654.00,5508686827.00,19280403894.00,0.0098,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2074,0.838,438000000.00,219000000.00,766500000.00,11455373654.00,5727686827.00,20046903894.00,0.009,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2075,0.85,438000000.00,219000000.00,766500000.00,11893373654.00,5946686827.00,20813403894.00,0.0083,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2076,0.862,438000000.00,219000000.00,766500000.00,12331373654.00,6165686827.00,21579903894.00,0.0076,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2077,0.874,438000000.00,219000000.00,766500000.00,12769373654.00,6384686827.00,22346403894.00,0.007,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2078,0.886,438000000.00,219000000.00,766500000.00,13207373654.00,6603686827.00,23112903894.00,0.0065,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2079,0.898,438000000.00,219000000.00,766500000.00,13645373654.00,6822686827.00,23879403894.00,0.0059,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2080,0.91,438000000.00,219000000.00,766500000.00,14083373654.00,7041686827.00,24645903894.00,0.0055,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2081,0.922,438000000.00,219000000.00,766500000.00,14521373654.00,7260686827.00,25412403894.00,0.005,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2082,0.934,438000000.00,219000000.00,766500000.00,14959373654.00,7479686827.00,26178903894.00,0.0046,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2083,0.946,438000000.00,219000000.00,766500000.00,15397373654.00,7698686827.00,26945403894.00,0.0043,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2084,0.958,438000000.00,219000000.00,766500000.00,15835373654.00,7917686827.00,27711903894.00,0.0039,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2085,0.97,438000000.00,219000000.00,766500000.00,16273373654.00,8136686827.00,28478403894.00,0.0036,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2086,0.982,438000000.00,219000000.00,766500000.00,16711373654.00,8355686827.00,29244903894.00,0.0033,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2087,0.994,438000000.00,219000000.00,766500000.00,17149373654.00,8574686827.00,30011403894.00,0.0031,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2088,1.006,438000000.00,219000000.00,766500000.00,17587373654.00,8793686827.00,30777903894.00,0.0028,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2089,1.018,438000000.00,219000000.00,766500000.00,18025373654.00,9012686827.00,31544403894.00,0.0026,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2090,1.03,438000000.00,219000000.00,766500000.00,18463373654.00,9231686827.00,32310903894.00,0.0024,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2091,1.042,438000000.00,219000000.00,766500000.00,18901373654.00,9450686827.00,33077403894.00,0.0022,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2092,1.054,438000000.00,219000000.00,766500000.00,19339373654.00,9669686827.00,33843903894.00,0.002,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2093,1.066,438000000.00,219000000.00,766500000.00,19777373654.00,9888686827.00,34610403894.00,0.0019,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2094,1.078,438000000.00,219000000.00,766500000.00,20215373654.00,10107686827.00,35376903894.00,0.0017,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2095,1.09,438000000.00,219000000.00,766500000.00,20653373654.00,10326686827.00,36143403894.00,0.0016,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2096,1.102,438000000.00,219000000.00,766500000.00,21091373654.00,10545686827.00,36909903894.00,0.0014,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2097,1.114,438000000.00,219000000.00,766500000.00,21529373654.00,10764686827.00,37676403894.00,0.0013,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2098,1.126,438000000.00,219000000.00,766500000.00,21967373654.00,10983686827.00,38442903894.00,0.0012,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2099,1.138,438000000.00,219000000.00,766500000.00,22405373654.00,11202686827.00,39209403894.00,0.0011,365.0
Aveiro Ria (railway),Railway,SSP5-8.5,+Geoid,2100,1.15,438000000.00,219000000.00,766500000.00,22843373654.00,11421686827.00,39975903894.00,0.001,365.0
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2025,0.035,242400.00,133600.00,396200.00,200000.00,200000.00,400000.00,,0.0852
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2026,0.042,257600.00,142000.00,421400.00,400000.00,200000.00,800000.00,,0.0906
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2027,0.049,274000.00,151000.00,448000.00,800000.00,400000.00,1200000.00,,0.0964
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2028,0.056,291200.00,160600.00,476400.00,1000000.00,600000.00,1800000.00,,0.1025
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2029,0.063,309600.00,170600.00,506400.00,1400000.00,800000.00,2200000.00,,0.1089
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2030,0.07,329000.00,181400.00,538200.00,1800000.00,1000000.00,2800000.00,,0.1157
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2031,0.076,346600.00,191000.00,566800.00,2000000.00,1200000.00,3400000.00,,0.1219
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2032,0.082,365200.00,201200.00,597200.00,2400000.00,1400000.00,4000000.00,,0.1284
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2033,0.088,384600.00,212000.00,628800.00,2800000.00,1600000.00,4600000.00,,0.1353
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2034,0.094,405000.00,223200.00,662200.00,3200000.00,1800000.00,5200000.00,,0.1425
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2035,0.1,426400.00,235000.00,697400.00,3600000.00,2000000.00,6000000.00,,0.15
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2036,0.106,449000.00,247400.00,734200.00,4000000.00,2200000.00,6600000.00,,0.1579
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2037,0.112,472600.00,260600.00,773000.00,4600000.00,2600000.00,7400000.00,,0.1663
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2038,0.118,497600.00,274200.00,813800.00,5000000.00,2800000.00,8200000.00,,0.175
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2039,0.124,523800.00,288600.00,856600.00,5600000.00,3000000.00,9200000.00,,0.1842
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2040,0.13,551200.00,303800.00,901600.00,6200000.00,3400000.00,10000000.00,,0.1939
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2041,0.137,585000.00,322400.00,956800.00,6800000.00,3600000.00,11000000.00,,0.2058
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2042,0.144,621000.00,342200.00,1015400.00,7400000.00,4000000.00,12000000.00,,0.2184
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2043,0.151,658800.00,363200.00,1077600.00,8000000.00,4400000.00,13000000.00,,0.2318
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2044,0.158,699000.00,385400.00,1143200.00,8600000.00,4800000.00,14200000.00,,0.2459
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2045,0.165,741600.00,408800.00,1212800.00,9400000.00,5200000.00,15400000.00,,0.2609
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2046,0.172,786600.00,433600.00,1286600.00,10200000.00,5600000.00,16800000.00,,0.2767
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2047,0.179,834400.00,460000.00,1364600.00,11000000.00,6000000.00,18000000.00,,0.2935
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2048,0.186,885000.00,487800.00,1447200.00,12000000.00,6600000.00,19600000.00,,0.3113
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2049,0.193,938400.00,517200.00,1534600.00,12800000.00,7000000.00,21000000.00,,0.3301
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2050,0.2,995000.00,548400.00,1627200.00,13800000.00,7600000.00,22600000.00,,0.35
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2051,0.204,1028800.00,567000.00,1682600.00,14800000.00,8200000.00,24400000.00,,0.3619
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2052,0.208,1063800.00,586400.00,1739600.00,16000000.00,8800000.00,26200000.00,,0.3742
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2053,0.212,1099800.00,606200.00,1798600.00,17000000.00,9400000.00,28000000.00,,0.3869
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2054,0.216,1137000.00,626800.00,1859600.00,18200000.00,10000000.00,29800000.00,,0.4
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2055,0.22,1175600.00,648000.00,1922600.00,19400000.00,10600000.00,31600000.00,,0.4135
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2056,0.224,1215400.00,669800.00,1987600.00,20600000.00,11400000.00,33600000.00,,0.4275
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2057,0.228,1256400.00,692600.00,2054800.00,21800000.00,12000000.00,35800000.00,,0.442
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2058,0.232,1298800.00,716000.00,2124200.00,23200000.00,12800000.00,37800000.00,,0.4569
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2059,0.236,1342600.00,740000.00,2195800.00,24400000.00,13400000.00,40000000.00,,0.4723
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2060,0.24,1388000.00,765000.00,2269800.00,25800000.00,14200000.00,42400000.00,,0.4882
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2061,0.244,1434600.00,790800.00,2346200.00,27400000.00,15000000.00,44600000.00,,0.5047
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2062,0.248,1482800.00,817400.00,2425200.00,28800000.00,15800000.00,47000000.00,,0.5216
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2063,0.252,1532800.00,844800.00,2506800.00,30400000.00,16800000.00,49600000.00,,0.5392
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2064,0.256,1584200.00,873200.00,2590800.00,32000000.00,17600000.00,52200000.00,,0.5573
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2065,0.26,1637400.00,902600.00,2677800.00,33600000.00,18400000.00,54800000.00,,0.576
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2066,0.264,1692200.00,932800.00,2767600.00,35200000.00,19400000.00,57600000.00,,0.5953
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2067,0.268,1749000.00,964000.00,2860400.00,37000000.00,20400000.00,60400000.00,,0.6152
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2068,0.272,1807400.00,996200.00,2956000.00,38800000.00,21400000.00,63400000.00,,0.6358
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2069,0.276,1868000.00,1029600.00,3054800.00,40600000.00,22400000.00,66600000.00,,0.6571
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2070,0.28,1930400.00,1064000.00,3157000.00,42600000.00,23400000.00,69600000.00,,0.679
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2071,0.284,1994800.00,1099600.00,3262400.00,44600000.00,24600000.00,73000000.00,,0.7017
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2072,0.288,2061400.00,1136200.00,3371200.00,46600000.00,25800000.00,76200000.00,,0.7251
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2073,0.292,2130000.00,1174000.00,3483600.00,48800000.00,26800000.00,79800000.00,,0.7493
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2074,0.296,2201000.00,1213200.00,3599600.00,51000000.00,28200000.00,83400000.00,,0.7742
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2075,0.3,2274200.00,1253600.00,3719400.00,53200000.00,29400000.00,87000000.00,,0.8
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2076,0.304,2349800.00,1295200.00,3843000.00,55600000.00,30600000.00,91000000.00,,0.8266
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2077,0.308,2428000.00,1338200.00,3970800.00,58000000.00,32000000.00,95000000.00,,0.8541
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2078,0.312,2508600.00,1382600.00,4102600.00,60600000.00,33400000.00,99000000.00,,0.8824
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2079,0.316,2591800.00,1428600.00,4238800.00,63200000.00,34800000.00,103200000.00,,0.9117
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2080,0.32,2677800.00,1476000.00,4379200.00,65800000.00,36200000.00,107600000.00,,0.9419
A1 Azambuja (road),Road,SSP1-2.6,Baseline,2081,0.324,2766400.00,1524800.00,4524400.00,68600000.00,37800000.00,112200000.00,,0.9731
