idx,lat,lon,elev_m,below_threshold
416,40.171899,-8.71679,3.907,True
417,40.171926,-8.716498,3.89,True
418,40.171952,-8.716206,3.904,True
419,40.171978,-8.715913,3.861,True
420,40.172004,-8.715621,3.815,True
421,40.172035,-8.71533,3.809,True
422,40.17207,-8.715039,4.212,True
423,40.172106,-8.714749,4.714,True
424,40.172151,-8.714461,5.465,False
425,40.172205,-8.714175,7.051,False
426,40.17226,-8.71389,9.115,False
427,40.172321,-8.713607,11.655,False
428,40.172389,-8.713326,14.108,False
429,40.17246,-8.713047,15.805,False
430,40.172537,-8.712771,16.409,False
431,40.172614,-8.712494,16.217,False
432,40.172796,-8.712325,14.315,False
433,40.172981,-8.712158,11.986,False
434,40.172884,-8.712155,13.175,False
435,40.172781,-8.712416,14.57,False
436,40.172698,-8.71269,15.287,False
437,40.172614,-8.712963,15.304,False
