idx,lat,lon,elev_m,below_threshold,flood_zone
138,38.925796,-9.018763,98.885,False,Alverca / Vila Franca de Xira (events: 2026)
139,38.92653,-9.018095,82.596,False,Alverca / Vila Franca de Xira (events: 2026)
140,38.927264,-9.017427,58.398,False,Alverca / Vila Franca de Xira (events: 2026)
141,38.927998,-9.016759,33.086,False,Alverca / Vila Franca de Xira (events: 2026)
142,38.928732,-9.016091,17.1,False,Alverca / Vila Franca de Xira (events: 2026)
143,38.929465,-9.015422,12.277,False,Alverca / Vila Franca de Xira (events: 2026)
144,38.930199,-9.014754,12.717,False,Alverca / Vila Franca de Xira (events: 2026)
145,38.930933,-9.014086,17.432,False,Alverca / Vila Franca de Xira (events: 2026)
146,38.931667,-9.013418,24.067,False,Alverca / Vila Franca de Xira (events: 2026)
147,38.932401,-9.01275,35.292,False,Alverca / Vila Franca de Xira (events: 2026)
148,38.933135,-9.012082,47.612,False,Alverca / Vila Franca de Xira (events: 2026)
149,38.933869,-9.011414,58.651,False,Alverca / Vila Franca de Xira (events: 2026)
150,38.934603,-9.010745,75.469,False,Alverca / Vila Franca de Xira (events: 2026)
151,38.935337,-9.010077,91.952,False,Alverca / Vila Franca de Xira (events: 2026)
152,38.936071,-9.009409,94.426,False,Alverca / Vila Franca de Xira (events: 2026)
153,38.936804,-9.008741,94.7,False,Alverca / Vila Franca de Xira (events: 2026)
154,38.937538,-9.008073,96.077,False,Alverca / Vila Franca de Xira (events: 2026)
155,38.938272,-9.007405,95.812,False,Alverca / Vila Franca de Xira (events: 2026)
156,38.939006,-9.006737,95.193,False,Alverca / Vila Franca de Xira (events: 2026)
157,38.93974,-9.006068,99.288,False,Alverca / Vila Franca de Xira (events: 2026)
158,38.940474,-9.0054,100.127,False,Alverca / Vila Franca de Xira (events: 2026)
159,38.941208,-9.004732,91.525,False,Alverca / Vila Franca de Xira (events: 2026)
160,38.941942,-9.004064,88.405,False,Alverca / Vila Franca de Xira (events: 2026)
161,38.942676,-9.003396,94.135,False,Alverca / Vila Franca de Xira (events: 2026)
162,38.94341,-9.002728,93.379,False,Alverca / Vila Franca de Xira (events: 2026)
163,38.944143,-9.00206,87.27,False,Alverca / Vila Franca de Xira (events: 2026)
164,38.944877,-9.001391,66.379,False,Alverca / Vila Franca de Xira (events: 2026)
165,38.945611,-9.000723,34.911,False,Alverca / Vila Franca de Xira (events: 2026)
166,38.946345,-9.000055,30.769,False,Alverca / Vila Franca de Xira (events: 2026)
167,38.947079,-8.999387,46.033,False,Alverca / Vila Franca de Xira (events: 2026)
168,38.947813,-8.998719,68.764,False,Alverca / Vila Franca de Xira (events: 2026)
169,38.948547,-8.998051,91.797,False,Alverca / Vila Franca de Xira (events: 2026)
170,38.949281,-8.997383,102.861,False,Alverca / Vila Franca de Xira (events: 2026)
171,38.950015,-8.996714,95.428,False,Alverca / Vila Franca de Xira (events: 2026)
172,38.950749,-8.996046,85.384,False,Alverca / Vila Franca de Xira (events: 2026)
173,38.951482,-8.995378,71.269,False,Alverca / Vila Franca de Xira (events: 2026)
174,38.952216,-8.99471,49.115,False,Alverca / Vila Franca de Xira (events: 2026)
175,38.95295,-8.994042,31.122,False,Alverca / Vila Franca de Xira (events: 2026)
176,38.953684,-8.993374,23.684,False,Alverca / Vila Franca de Xira (events: 2026)
177,38.954418,-8.992706,18.97,False,Alverca / Vila Franca de Xira (events: 2026)
178,38.955152,-8.992037,23.662,False,Alverca / Vila Franca de Xira (events: 2026)
179,38.955886,-8.991369,33.996,False,Alverca / Vila Franca de Xira (events: 2026)
180,38.95662,-8.990701,38.302,False,Alverca / Vila Franca de Xira (events: 2026)
181,38.957354,-8.990033,33.041,False,Alverca / Vila Franca de Xira (events: 2026)
182,38.958088,-8.989365,33.777,False,Alverca / Vila Franca de Xira (events: 2026)
183,38.958821,-8.988697,32.367,False,Alverca / Vila Franca de Xira (events: 2026)
184,38.959555,-8.988029,30.535,False,Alverca / Vila Franca de Xira (events: 2026)
185,38.960289,-8.98736,29.053,False,Alverca / Vila Franca de Xira (events: 2026)
186,38.961023,-8.986692,29.259,False,Alverca / Vila Franca de Xira (events: 2026)
187,38.960958,-8.986798,30.076,False,Alverca / Vila Franca de Xira (events: 2026)
188,38.960289,-8.987571,30.58,False,Alverca / Vila Franca de Xira (events: 2026)
189,38.959666,-8.988404,33.9,False,Alverca / Vila Franca de Xira (events: 2026)
190,38.96019,-8.987669,30.667,False,Alverca / Vila Franca de Xira (events: 2026)
191,38.960799,-8.986818,28.044,False,Alverca / Vila Franca de Xira (events: 2026)
192,38.961492,-8.986088,24.641,False,Alverca / Vila Franca de Xira (events: 2026)
193,38.962264,-8.985499,15.264,False,Alverca / Vila Franca de Xira (events: 2026)
194,38.963078,-8.98501,11.551,False,Alverca / Vila Franca de Xira (events: 2026)
195,38.963929,-8.98464,8.095,False,Alverca / Vila Franca de Xira (events: 2026)
196,38.964805,-8.984375,7.932,False,Alverca / Vila Franca de Xira (events: 2026)
197,38.965682,-8.984119,8.62,False,Alverca / Vila Franca de Xira (events: 2026)
198,38.966559,-8.983863,9.549,False,Alverca / Vila Franca de Xira (events: 2026)
199,38.967436,-8.983608,11.031,False,Alverca / Vila Franca de Xira (events: 2026)
200,38.968313,-8.983352,10.892,False,Alverca / Vila Franca de Xira (events: 2026)
201,38.968927,-8.983214,12.069,False,Alverca / Vila Franca de Xira (events: 2026)
202,38.968113,-8.983703,12.656,False,Alverca / Vila Franca de Xira (events: 2026)
203,38.967264,-8.984083,10.963,False,Alverca / Vila Franca de Xira (events: 2026)
204,38.966381,-8.984302,10.023,False,Alverca / Vila Franca de Xira (events: 2026)
205,38.965492,-8.984474,9.776,False,Alverca / Vila Franca de Xira (events: 2026)
206,38.964844,-8.984563,9.134,False,Alverca / Vila Franca de Xira (events: 2026)
207,38.965691,-8.984173,8.764,False,Alverca / Vila Franca de Xira (events: 2026)
208,38.966537,-8.983782,9.546,False,Alverca / Vila Franca de Xira (events: 2026)
209,38.967384,-8.983392,10.896,False,Alverca / Vila Franca de Xira (events: 2026)
210,38.96823,-8.983002,9.802,False,Alverca / Vila Franca de Xira (events: 2026)
211,38.969077,-8.982611,10.401,False,Alverca / Vila Franca de Xira (events: 2026)
212,38.969923,-8.982221,9.997,False,Alverca / Vila Franca de Xira (events: 2026)
213,38.969871,-8.98246,10.971,False,Alverca / Vila Franca de Xira (events: 2026)
214,38.969485,-8.982555,10.674,False,Alverca / Vila Franca de Xira (events: 2026)
215,38.970148,-8.981907,9.073,False,Alverca / Vila Franca de Xira (events: 2026)
216,38.969344,-8.982425,10.219,False,Alverca / Vila Franca de Xira (events: 2026)
217,38.96854,-8.982943,10.069,False,Alverca / Vila Franca de Xira (events: 2026)
218,38.967735,-8.98346,10.909,False,Alverca / Vila Franca de Xira (events: 2026)
219,38.966931,-8.983978,10.258,False,Alverca / Vila Franca de Xira (events: 2026)
220,38.966127,-8.984495,10.68,False,Alverca / Vila Franca de Xira (events: 2026)
221,38.965323,-8.985013,14.754,False,Alverca / Vila Franca de Xira (events: 2026)
222,38.964519,-8.985531,16.004,False,Alverca / Vila Franca de Xira (events: 2026)
223,38.963714,-8.986048,19.877,False,Alverca / Vila Franca de Xira (events: 2026)
224,38.96291,-8.986566,21.25,False,Alverca / Vila Franca de Xira (events: 2026)
225,38.962106,-8.987084,31.314,False,Alverca / Vila Franca de Xira (events: 2026)
226,38.961302,-8.987601,40.848,False,Alverca / Vila Franca de Xira (events: 2026)
227,38.960498,-8.988119,34.532,False,Alverca / Vila Franca de Xira (events: 2026)
228,38.959693,-8.988637,35.122,False,Alverca / Vila Franca de Xira (events: 2026)
229,38.958889,-8.989154,38.575,False,Alverca / Vila Franca de Xira (events: 2026)
230,38.958085,-8.989672,36.962,False,Alverca / Vila Franca de Xira (events: 2026)
231,38.957281,-8.99019,34.425,False,Alverca / Vila Franca de Xira (events: 2026)
232,38.956477,-8.990707,36.533,False,Alverca / Vila Franca de Xira (events: 2026)
233,38.955672,-8.991225,27.897,False,Alverca / Vila Franca de Xira (events: 2026)
234,38.954868,-8.991743,18.333,False,Alverca / Vila Franca de Xira (events: 2026)
235,38.954064,-8.99226,17.656,False,Alverca / Vila Franca de Xira (events: 2026)
236,38.95326,-8.992778,21.663,False,Alverca / Vila Franca de Xira (events: 2026)
237,38.952456,-8.993295,26.957,False,Alverca / Vila Franca de Xira (events: 2026)
238,38.951651,-8.993813,37.425,False,Alverca / Vila Franca de Xira (events: 2026)
239,38.950847,-8.994331,52.12,False,Alverca / Vila Franca de Xira (events: 2026)
240,38.950043,-8.994848,61.459,False,Alverca / Vila Franca de Xira (events: 2026)
241,38.949239,-8.995366,62.146,False,Alverca / Vila Franca de Xira (events: 2026)
242,38.948434,-8.995884,66.743,False,Alverca / Vila Franca de Xira (events: 2026)
243,38.94763,-8.996401,59.843,False,Alverca / Vila Franca de Xira (events: 2026)
244,38.946826,-8.996919,44.628,False,Alverca / Vila Franca de Xira (events: 2026)
245,38.946022,-8.997437,28.165,False,Alverca / Vila Franca de Xira (events: 2026)
246,38.945218,-8.997954,22.728,False,Alverca / Vila Franca de Xira (events: 2026)
247,38.944413,-8.998472,17.283,False,Alverca / Vila Franca de Xira (events: 2026)
248,38.943609,-8.99899,17.942,False,Alverca / Vila Franca de Xira (events: 2026)
249,38.942805,-8.999507,20.742,False,Alverca / Vila Franca de Xira (events: 2026)
250,38.942002,-9.000028,24.798,False,Alverca / Vila Franca de Xira (events: 2026)
251,38.941255,-9.000671,26.211,False,Alverca / Vila Franca de Xira (events: 2026)
252,38.94047,-9.001235,29.52,False,Alverca / Vila Franca de Xira (events: 2026)
253,38.939676,-9.001778,25.305,False,Alverca / Vila Franca de Xira (events: 2026)
254,38.93888,-9.002317,23.809,False,Alverca / Vila Franca de Xira (events: 2026)
255,38.938085,-9.002855,26.976,False,Alverca / Vila Franca de Xira (events: 2026)
256,38.937289,-9.003394,25.05,False,Alverca / Vila Franca de Xira (events: 2026)
257,38.936494,-9.003934,22.424,False,Alverca / Vila Franca de Xira (events: 2026)
258,38.935705,-9.004491,21.147,False,Alverca / Vila Franca de Xira (events: 2026)
259,38.934947,-9.005111,20.05,False,Alverca / Vila Franca de Xira (events: 2026)
260,38.934237,-9.005819,19.75,False,Alverca / Vila Franca de Xira (events: 2026)
261,38.933556,-9.006573,20.982,False,Alverca / Vila Franca de Xira (events: 2026)
262,38.932879,-9.007335,22.899,False,Alverca / Vila Franca de Xira (events: 2026)
263,38.932195,-9.008085,26.092,False,Alverca / Vila Franca de Xira (events: 2026)
264,38.931477,-9.008778,28.034,False,Alverca / Vila Franca de Xira (events: 2026)
265,38.931167,-9.009015,28.763,False,Alverca / Vila Franca de Xira (events: 2026)
266,38.931899,-9.008343,26.668,False,Alverca / Vila Franca de Xira (events: 2026)
267,38.932631,-9.007671,24.288,False,Alverca / Vila Franca de Xira (events: 2026)
268,38.933363,-9.006999,23.11,False,Alverca / Vila Franca de Xira (events: 2026)
269,38.934094,-9.006327,22.13,False,Alverca / Vila Franca de Xira (events: 2026)
270,38.934826,-9.005655,23.088,False,Alverca / Vila Franca de Xira (events: 2026)
271,38.935558,-9.004983,26.224,False,Alverca / Vila Franca de Xira (events: 2026)
272,38.93629,-9.00431,23.602,False,Alverca / Vila Franca de Xira (events: 2026)
273,38.937021,-9.003638,24.566,False,Alverca / Vila Franca de Xira (events: 2026)
274,38.937753,-9.002966,24.186,False,Alverca / Vila Franca de Xira (events: 2026)
275,38.938485,-9.002294,19.801,False,Alverca / Vila Franca de Xira (events: 2026)
276,38.939217,-9.001622,17.119,False,Alverca / Vila Franca de Xira (events: 2026)
277,38.939948,-9.00095,20.038,False,Alverca / Vila Franca de Xira (events: 2026)
278,38.94068,-9.000278,15.568,False,Alverca / Vila Franca de Xira (events: 2026)
279,38.941412,-8.999606,16.076,False,Alverca / Vila Franca de Xira (events: 2026)
280,38.942144,-8.998934,15.839,False,Alverca / Vila Franca de Xira (events: 2026)
281,38.942876,-8.998262,12.991,False,Alverca / Vila Franca de Xira (events: 2026)
282,38.943607,-8.997589,11.813,False,Alverca / Vila Franca de Xira (events: 2026)
283,38.944339,-8.996917,13.499,False,Alverca / Vila Franca de Xira (events: 2026)
284,38.945071,-8.996245,17.77,False,Alverca / Vila Franca de Xira (events: 2026)
285,38.945126,-8.996164,17.96,False,Alverca / Vila Franca de Xira (events: 2026)
286,38.945766,-8.99546,23.687,False,Alverca / Vila Franca de Xira (events: 2026)
287,38.946532,-8.994855,25.424,False,Alverca / Vila Franca de Xira (events: 2026)
288,38.947335,-8.994338,31.535,False,Alverca / Vila Franca de Xira (events: 2026)
289,38.948175,-8.993924,34.06,False,Alverca / Vila Franca de Xira (events: 2026)
290,38.949046,-8.993637,32.053,False,Alverca / Vila Franca de Xira (events: 2026)
291,38.94993,-8.993445,32.237,False,Alverca / Vila Franca de Xira (events: 2026)
292,38.950826,-8.993347,36.061,False,Alverca / Vila Franca de Xira (events: 2026)
293,38.951725,-8.993327,32.474,False,Alverca / Vila Franca de Xira (events: 2026)
294,38.951121,-8.993957,43.565,False,Alverca / Vila Franca de Xira (events: 2026)
295,38.950395,-8.994639,59.873,False,Alverca / Vila Franca de Xira (events: 2026)
296,38.949669,-8.995322,64.712,False,Alverca / Vila Franca de Xira (events: 2026)
297,38.948944,-8.996004,71.857,False,Alverca / Vila Franca de Xira (events: 2026)
298,38.948218,-8.996687,75.374,False,Alverca / Vila Franca de Xira (events: 2026)
299,38.947492,-8.99737,58.156,False,Alverca / Vila Franca de Xira (events: 2026)
300,38.946766,-8.998052,39.325,False,Alverca / Vila Franca de Xira (events: 2026)
301,38.946041,-8.998735,28.412,False,Alverca / Vila Franca de Xira (events: 2026)
302,38.945315,-8.999417,24.402,False,Alverca / Vila Franca de Xira (events: 2026)
303,38.944589,-9.0001,32.715,False,Alverca / Vila Franca de Xira (events: 2026)
304,38.943863,-9.000783,46.154,False,Alverca / Vila Franca de Xira (events: 2026)
305,38.943137,-9.001465,51.209,False,Alverca / Vila Franca de Xira (events: 2026)
306,38.942412,-9.002148,56.14,False,Alverca / Vila Franca de Xira (events: 2026)
307,38.941686,-9.00283,63.458,False,Alverca / Vila Franca de Xira (events: 2026)
308,38.94096,-9.003513,72.145,False,Alverca / Vila Franca de Xira (events: 2026)
309,38.940234,-9.004196,78.775,False,Alverca / Vila Franca de Xira (events: 2026)
310,38.939509,-9.004878,82.417,False,Alverca / Vila Franca de Xira (events: 2026)
311,38.938783,-9.005561,79.7,False,Alverca / Vila Franca de Xira (events: 2026)
312,38.938057,-9.006243,76.823,False,Alverca / Vila Franca de Xira (events: 2026)
313,38.937331,-9.006926,79.649,False,Alverca / Vila Franca de Xira (events: 2026)
314,38.936605,-9.007609,78.414,False,Alverca / Vila Franca de Xira (events: 2026)
315,38.93588,-9.008291,69.924,False,Alverca / Vila Franca de Xira (events: 2026)
316,38.935154,-9.008974,70.867,False,Alverca / Vila Franca de Xira (events: 2026)
317,38.934428,-9.009656,70.262,False,Alverca / Vila Franca de Xira (events: 2026)
318,38.933702,-9.010339,59.455,False,Alverca / Vila Franca de Xira (events: 2026)
319,38.932977,-9.011022,52.829,False,Alverca / Vila Franca de Xira (events: 2026)
320,38.932251,-9.011704,44.36,False,Alverca / Vila Franca de Xira (events: 2026)
321,38.931525,-9.012387,29.1,False,Alverca / Vila Franca de Xira (events: 2026)
322,38.930799,-9.013069,19.363,False,Alverca / Vila Franca de Xira (events: 2026)
323,38.930073,-9.013752,13.02,False,Alverca / Vila Franca de Xira (events: 2026)
