idx,lat,lon,elev_m,below_threshold,flood_zone
303,38.991788,-8.971634,14.883,False,"Carregado / Azambuja (events: 2022, 2026)"
304,38.991578,-8.971737,14.509,False,"Carregado / Azambuja (events: 2022, 2026)"
305,38.991368,-8.971841,13.942,False,"Carregado / Azambuja (events: 2022, 2026)"
306,38.991158,-8.971944,13.62,False,"Carregado / Azambuja (events: 2022, 2026)"
307,38.990948,-8.972048,13.67,False,"Carregado / Azambuja (events: 2022, 2026)"
308,38.990738,-8.972151,13.951,False,"Carregado / Azambuja (events: 2022, 2026)"
309,38.990528,-8.972254,14.346,False,"Carregado / Azambuja (events: 2022, 2026)"
310,38.990318,-8.972358,14.723,False,"Carregado / Azambuja (events: 2022, 2026)"
311,38.990108,-8.972461,15.072,False,"Carregado / Azambuja (events: 2022, 2026)"
312,38.989898,-8.972565,15.866,False,"Carregado / Azambuja (events: 2022, 2026)"
313,38.989688,-8.972668,16.893,False,"Carregado / Azambuja (events: 2022, 2026)"
314,38.989478,-8.972771,18.437,False,"Carregado / Azambuja (events: 2022, 2026)"
315,38.989268,-8.972875,19.599,False,"Carregado / Azambuja (events: 2022, 2026)"
316,38.989058,-8.972978,20.517,False,"Carregado / Azambuja (events: 2022, 2026)"
317,38.988848,-8.973082,21.107,False,"Carregado / Azambuja (events: 2022, 2026)"
318,38.988638,-8.973185,21.876,False,"Carregado / Azambuja (events: 2022, 2026)"
319,38.988428,-8.973288,22.793,False,"Carregado / Azambuja (events: 2022, 2026)"
320,38.988218,-8.973392,23.434,False,"Carregado / Azambuja (events: 2022, 2026)"
321,38.988008,-8.973495,23.678,False,"Carregado / Azambuja (events: 2022, 2026)"
322,38.987798,-8.973599,24.187,False,"Carregado / Azambuja (events: 2022, 2026)"
323,38.987588,-8.973702,24.249,False,"Carregado / Azambuja (events: 2022, 2026)"
324,38.987378,-8.973805,23.32,False,"Carregado / Azambuja (events: 2022, 2026)"
325,38.987168,-8.973909,21.231,False,"Carregado / Azambuja (events: 2022, 2026)"
326,38.986958,-8.974012,19.101,False,"Carregado / Azambuja (events: 2022, 2026)"
327,38.986748,-8.974116,17.056,False,"Carregado / Azambuja (events: 2022, 2026)"
328,38.986538,-8.974219,15.485,False,"Carregado / Azambuja (events: 2022, 2026)"
329,38.986328,-8.974322,14.431,False,"Carregado / Azambuja (events: 2022, 2026)"
330,38.986118,-8.974426,13.631,False,"Carregado / Azambuja (events: 2022, 2026)"
331,38.985908,-8.974529,13.516,False,"Carregado / Azambuja (events: 2022, 2026)"
332,38.985698,-8.974633,13.854,False,"Carregado / Azambuja (events: 2022, 2026)"
333,38.985489,-8.974736,14.782,False,"Carregado / Azambuja (events: 2022, 2026)"
334,38.985279,-8.974839,15.943,False,"Carregado / Azambuja (events: 2022, 2026)"
