section,lat,lon,elev_m,flood_zone
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968878,-8.863143,2.421,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975677,-8.876776,2.422,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988457,-8.900001,2.422,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976163,-8.877749,2.431,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968379,-8.867133,2.437,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.97889,-8.875903,2.44,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978062,-8.877798,2.448,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990779,-8.913186,2.453,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967754,-8.863498,2.455,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975186,-8.870203,2.468,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984641,-8.890313,2.479,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001416,-8.934814,2.48,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.97425,-8.869949,2.485,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981109,-8.892317,2.486,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96651,-8.858226,2.49,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977761,-8.873249,2.492,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977657,-8.872815,2.495,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016897,-8.952877,2.496,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.999751,-8.930712,2.504,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96645,-8.858275,2.506,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984343,-8.889712,2.509,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.028165,-8.930269,2.516,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.025471,-8.930095,2.518,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.962079,-8.849511,2.525,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.015659,-8.951662,2.536,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977109,-8.875836,2.537,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990451,-8.90331,2.56,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975583,-8.880392,2.566,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968108,-8.852769,2.577,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987517,-8.897518,2.579,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976544,-8.880715,2.579,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974436,-8.878503,2.58,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.960136,-8.845616,2.582,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.015508,-8.950521,2.584,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978517,-8.878408,2.586,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975192,-8.86664,2.59,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988868,-8.90103,2.594,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.958679,-8.842695,2.596,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.01016,-8.956351,2.598,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981463,-8.882509,2.602,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.97422,-8.873854,2.603,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990175,-8.907124,2.611,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.989342,-8.905073,2.618,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986844,-8.898919,2.624,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988304,-8.902093,2.629,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976456,-8.8808,2.634,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980599,-8.883536,2.636,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978584,-8.875307,2.636,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98378,-8.889573,2.645,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.994263,-8.91116,2.645,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.995113,-8.898928,2.648,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.975192,-8.875802,2.65,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.989982,-8.903693,2.65,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.999933,-8.904173,2.653,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.961307,-8.849586,2.655,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.01581,-8.952803,2.659,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.958083,-8.84263,2.66,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.978806,-8.887348,2.66,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988339,-8.899576,2.661,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.959955,-8.840512,2.662,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016658,-8.957277,2.664,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.009686,-8.923448,2.664,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984793,-8.900267,2.666,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.989022,-8.900367,2.668,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.010576,-8.957377,2.669,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.009778,-8.923359,2.669,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.964244,-8.849343,2.674,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968675,-8.865486,2.676,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.989276,-8.90404,2.685,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006415,-8.944864,2.685,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987592,-8.897423,2.687,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.995692,-8.914104,2.692,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.997273,-8.955326,2.699,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974881,-8.866047,2.708,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98521,-8.892517,2.713,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.983448,-8.892355,2.714,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.997988,-8.954626,2.718,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987556,-8.906229,2.721,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.999068,-8.931073,2.725,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.960622,-8.84659,2.731,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982176,-8.884137,2.733,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98393,-8.89174,2.734,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.041674,-8.949925,2.742,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.999846,-8.904259,2.759,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986284,-8.89443,2.76,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984449,-8.888364,2.765,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.989761,-8.905014,2.773,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.026369,-8.930153,2.778,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988046,-8.898972,2.78,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.007021,-8.916084,2.78,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970543,-8.872169,2.785,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988093,-8.901996,2.786,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.997669,-8.925584,2.789,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.999989,-8.933061,2.798,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001566,-8.951122,2.799,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974522,-8.878419,2.812,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986847,-8.899171,2.813,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.991218,-8.907935,2.817,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970977,-8.870454,2.83,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972102,-8.874998,2.84,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966414,-8.852362,2.842,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.000934,-8.924897,2.846,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981991,-8.889434,2.848,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.009743,-8.955325,2.85,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980048,-8.885539,2.855,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984733,-8.891536,2.859,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.963767,-8.848362,2.859,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.995202,-8.89884,2.862,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.995916,-8.899545,2.874,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986163,-8.894479,2.876,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.996557,-8.956027,2.888,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.007291,-8.945515,2.896,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.023674,-8.929979,2.903,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988545,-8.899385,2.903,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.973249,-8.871907,2.908,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974782,-8.86561,2.909,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.967743,-8.86497,2.91,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.003499,-8.909378,2.916,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.003793,-8.930784,2.918,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.995826,-8.899633,2.932,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.977268,-8.875331,2.932,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.033554,-8.930618,2.936,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.029063,-8.930327,2.936,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976527,-8.870162,2.937,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016768,-8.951731,2.938,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.970455,-8.872256,2.938,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984346,-8.892766,2.94,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988926,-8.904047,2.95,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968048,-8.866058,2.952,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.996144,-8.919132,2.953,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.002874,-8.931304,2.954,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987223,-8.896914,2.955,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985463,-8.892371,2.964,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993542,-8.919148,2.966,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968145,-8.865966,2.968,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.968299,-8.849584,2.969,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016457,-8.953543,2.97,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.015962,-8.953944,2.974,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966297,-8.852456,2.976,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987106,-8.896488,2.982,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.976425,-8.869727,2.983,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985989,-8.893828,2.984,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.990733,-8.906961,2.985,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.006931,-8.916171,2.985,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.974661,-8.878404,2.985,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.992982,-8.911319,2.986,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.041237,-8.949764,2.997,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987333,-8.900145,2.999,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98203,-8.894304,3.002,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001,-8.933789,3.002,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986174,-8.903248,3.004,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.017028,-8.969829,3.011,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.959165,-8.843669,3.011,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.011831,-8.962457,3.013,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.989401,-8.963035,3.016,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.009673,-8.944937,3.017,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986585,-8.890485,3.018,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.988685,-8.963736,3.019,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987116,-8.896442,3.022,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993805,-8.913377,3.035,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.98249,-8.895298,3.038,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.972012,-8.875087,3.038,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.998704,-8.953925,3.043,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.982962,-8.891382,3.043,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987261,-8.899945,3.048,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.010136,-8.963232,3.049,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.9864,-8.894857,3.049,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001485,-8.932513,3.052,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985577,-8.892799,3.066,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.957222,-8.839774,3.07,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984905,-8.895277,3.071,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.00284,-8.928822,3.076,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.003412,-8.909462,3.081,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987677,-8.90097,3.085,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.96784,-8.864878,3.086,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.00045,-8.934054,3.087,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.991404,-8.905273,3.089,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.010984,-8.962844,3.092,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.984419,-8.894303,3.095,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.987819,-8.901119,3.1,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.965673,-8.852287,3.104,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.986494,-8.890576,3.104,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.013993,-8.939111,3.105,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.998086,-8.92661,3.105,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.956702,-8.839648,3.108,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.01588,-8.950151,3.113,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.010159,-8.94591,3.116,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.971792,-8.868986,3.117,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.997226,-8.927098,3.118,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.992621,-8.917161,3.121,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.014276,-8.952371,3.122,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016113,-8.955085,3.132,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.023417,-8.957816,3.134,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016416,-8.957366,3.134,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001094,-8.905925,3.136,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.995842,-8.956728,3.138,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.00118,-8.90584,3.14,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980144,-8.88418,3.144,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.016857,-8.953337,3.149,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.001419,-8.967284,3.15,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.985052,-8.891342,3.158,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.981505,-8.88846,3.159,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.993082,-8.918154,3.165,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.966442,-8.85583,3.168,Alverca / Vila Franca de Xira (events: 2026)
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),39.010993,-8.958402,3.173,"Carregado / Azambuja (events: 2022, 2026)"
B — Vila Franca de Xira → Azambuja/Carregado (~18 km),38.980921,-8.883686,3.175,"Carregado / Azambuja (events: 2022, 2026)"
