scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP1-2.6,+geoid,2,2051,0.354,8.8298,1.5933,2.7699,4.8651,0.0235,0.0409,0.0718
SSP1-2.6,+geoid,2,2052,0.358,9.1206,1.6457,2.8611,5.0253,0.0251,0.0437,0.0768
SSP1-2.6,+geoid,2,2053,0.362,9.4207,1.6999,2.9552,5.1907,0.0268,0.0467,0.082
SSP1-2.6,+geoid,2,2054,0.366,9.7305,1.7558,3.0524,5.3614,0.0286,0.0497,0.0873
SSP1-2.6,+geoid,2,2055,0.37,10.0503,1.8135,3.1527,5.5376,0.0304,0.0529,0.0929
SSP1-2.6,+geoid,2,2056,0.374,10.3803,1.873,3.2563,5.7194,0.0323,0.0561,0.0986
SSP1-2.6,+geoid,2,2057,0.378,10.721,1.9345,3.3631,5.9071,0.0342,0.0595,0.1045
SSP1-2.6,+geoid,2,2058,0.382,11.0726,1.998,3.4734,6.1009,0.0362,0.063,0.1106
SSP1-2.6,+geoid,2,2059,0.386,11.4355,2.0634,3.5873,6.3008,0.0383,0.0666,0.1169
SSP1-2.6,+geoid,2,2060,0.39,11.8101,2.131,3.7048,6.5072,0.0404,0.0703,0.1234
SSP1-2.6,+geoid,2,2061,0.394,12.1967,2.2008,3.8261,6.7202,0.0426,0.0741,0.1301
SSP1-2.6,+geoid,2,2062,0.398,12.5957,2.2728,3.9512,6.9401,0.0449,0.078,0.1371
SSP1-2.6,+geoid,2,2063,0.402,13.0075,2.3471,4.0804,7.167,0.0472,0.0821,0.1442
SSP1-2.6,+geoid,2,2064,0.406,13.4325,2.4238,4.2137,7.4012,0.0497,0.0863,0.1516
SSP1-2.6,+geoid,2,2065,0.41,13.8711,2.5029,4.3513,7.6428,0.0522,0.0907,0.1593
SSP1-2.6,+geoid,2,2066,0.414,14.3238,2.5846,4.4933,7.8922,0.0547,0.0952,0.1672
SSP1-2.6,+geoid,2,2067,0.418,14.7909,2.6689,4.6399,8.1496,0.0574,0.0998,0.1753
SSP1-2.6,+geoid,2,2068,0.422,15.273,2.7559,4.7911,8.4152,0.0602,0.1046,0.1837
SSP1-2.6,+geoid,2,2069,0.426,15.7705,2.8456,4.9471,8.6894,0.063,0.1096,0.1924
SSP1-2.6,+geoid,2,2070,0.43,16.2839,2.9383,5.1082,8.9722,0.066,0.1147,0.2014
SSP1-2.6,+geoid,2,2071,0.434,16.8137,3.0339,5.2744,9.2642,0.069,0.1199,0.2107
SSP1-2.6,+geoid,2,2072,0.438,17.3605,3.1325,5.4459,9.5654,0.0721,0.1254,0.2202
SSP1-2.6,+geoid,2,2073,0.442,17.9247,3.2343,5.6229,9.8763,0.0754,0.131,0.2301
SSP1-2.6,+geoid,2,2074,0.446,18.5068,3.3394,5.8055,10.197,0.0787,0.1368,0.2403
SSP1-2.6,+geoid,2,2075,0.45,19.1076,3.4478,5.994,10.528,0.0821,0.1428,0.2508
SSP1-2.6,+geoid,2,2076,0.454,19.7275,3.5596,6.1884,10.8696,0.0857,0.149,0.2617
SSP1-2.6,+geoid,2,2077,0.458,20.3672,3.6751,6.3891,11.222,0.0894,0.1554,0.2729
SSP1-2.6,+geoid,2,2078,0.462,21.0272,3.7942,6.5961,11.5857,0.0932,0.162,0.2845
SSP1-2.6,+geoid,2,2079,0.466,21.7082,3.917,6.8098,11.961,0.0971,0.1688,0.2965
SSP1-2.6,+geoid,2,2080,0.47,22.4109,4.0438,7.0302,12.3482,0.1011,0.1758,0.3088
SSP1-2.6,+geoid,2,2081,0.474,23.136,4.1747,7.2577,12.7477,0.1053,0.1831,0.3216
SSP1-2.6,+geoid,2,2082,0.478,23.8841,4.3097,7.4924,13.1599,0.1096,0.1906,0.3347
SSP1-2.6,+geoid,2,2083,0.482,24.6561,4.449,7.7345,13.5852,0.1141,0.1983,0.3483
SSP1-2.6,+geoid,2,2084,0.486,25.4525,4.5927,7.9843,14.024,0.1187,0.2063,0.3623
SSP1-2.6,+geoid,2,2085,0.49,26.2742,4.7409,8.2421,14.4768,0.1234,0.2145,0.3768
SSP1-2.6,+geoid,2,2086,0.494,27.122,4.8939,8.5081,14.9439,0.1283,0.223,0.3918
SSP1-2.6,+geoid,2,2087,0.498,27.9967,5.0517,8.7825,15.4259,0.1333,0.2318,0.4072
SSP1-2.6,+geoid,2,2088,0.502,28.8992,5.2146,9.0656,15.9231,0.1386,0.2409,0.4231
SSP1-2.6,+geoid,2,2089,0.506,29.8303,5.3826,9.3576,16.4361,0.1439,0.2502,0.4395
SSP1-2.6,+geoid,2,2090,0.51,30.7909,5.5559,9.659,16.9654,0.1495,0.2599,0.4565
SSP1-2.6,+geoid,2,2091,0.514,31.7819,5.7347,9.9698,17.5114,0.1552,0.2699,0.474
SSP1-2.6,+geoid,2,2092,0.518,32.8043,5.9192,10.2906,18.0748,0.1612,0.2802,0.4921
SSP1-2.6,+geoid,2,2093,0.522,33.8591,6.1096,10.6214,18.6559,0.1673,0.2908,0.5107
SSP1-2.6,+geoid,2,2094,0.526,34.9472,6.3059,10.9628,19.2555,0.1736,0.3017,0.53
SSP1-2.6,+geoid,2,2095,0.53,36.0698,6.5085,11.3149,19.874,0.1801,0.3131,0.5499
SSP1-2.6,+geoid,2,2096,0.534,37.2279,6.7174,11.6782,20.5121,0.1868,0.3247,0.5704
SSP1-2.6,+geoid,2,2097,0.538,38.4226,6.933,12.053,21.1703,0.1937,0.3368,0.5916
SSP1-2.6,+geoid,2,2098,0.542,39.655,7.1554,12.4396,21.8494,0.2009,0.3492,0.6134
SSP1-2.6,+geoid,2,2099,0.546,40.9263,7.3848,12.8384,22.5499,0.2083,0.3621,0.636
SSP1-2.6,+geoid,2,2100,0.55,42.2378,7.6214,13.2498,23.2725,0.2159,0.3753,0.6592
SSP1-2.6,+geoid,3,2025,0.185,1.9755,0.3565,0.6197,1.0885,0.0004,0.0006,0.0011
SSP1-2.6,+geoid,3,2026,0.192,2.095,0.378,0.6572,1.1543,0.0007,0.0013,0.0022
SSP1-2.6,+geoid,3,2027,0.199,2.2213,0.4008,0.6968,1.2239,0.0011,0.002,0.0035
SSP1-2.6,+geoid,3,2028,0.206,2.3551,0.425,0.7388,1.2977,0.0016,0.0027,0.0048
SSP1-2.6,+geoid,3,2029,0.213,2.4967,0.4505,0.7832,1.3757,0.002,0.0035,0.0061
SSP1-2.6,+geoid,3,2030,0.22,2.6466,0.4776,0.8302,1.4582,0.0025,0.0043,0.0076
SSP1-2.6,+geoid,3,2031,0.226,2.782,0.502,0.8727,1.5328,0.003,0.0052,0.0091
SSP1-2.6,+geoid,3,2032,0.232,2.9241,0.5276,0.9173,1.6111,0.0035,0.0061,0.0107
SSP1-2.6,+geoid,3,2033,0.238,3.0732,0.5545,0.9641,1.6933,0.0041,0.0071,0.0124
SSP1-2.6,+geoid,3,2034,0.244,3.2298,0.5828,1.0132,1.7796,0.0047,0.0081,0.0142
SSP1-2.6,+geoid,3,2035,0.25,3.3941,0.6124,1.0647,1.8701,0.0053,0.0092,0.0161
SSP1-2.6,+geoid,3,2036,0.256,3.5666,0.6436,1.1188,1.9651,0.0059,0.0103,0.0181
SSP1-2.6,+geoid,3,2037,0.262,3.7475,0.6762,1.1756,2.0648,0.0066,0.0115,0.0201
SSP1-2.6,+geoid,3,2038,0.268,3.9374,0.7105,1.2352,2.1695,0.0073,0.0127,0.0223
SSP1-2.6,+geoid,3,2039,0.274,4.1367,0.7464,1.2977,2.2793,0.008,0.014,0.0246
SSP1-2.6,+geoid,3,2040,0.28,4.3458,0.7842,1.3633,2.3945,0.0088,0.0153,0.027
SSP1-2.6,+geoid,3,2041,0.287,4.6028,0.8305,1.4439,2.5361,0.0097,0.0168,0.0295
SSP1-2.6,+geoid,3,2042,0.294,4.8746,0.8796,1.5291,2.6858,0.0105,0.0183,0.0322
SSP1-2.6,+geoid,3,2043,0.301,5.1621,0.9314,1.6193,2.8442,0.0115,0.0199,0.035
SSP1-2.6,+geoid,3,2044,0.308,5.4661,0.9863,1.7147,3.0117,0.0125,0.0217,0.038
SSP1-2.6,+geoid,3,2045,0.315,5.7875,1.0443,1.8155,3.1888,0.0135,0.0235,0.0412
SSP1-2.6,+geoid,3,2046,0.322,6.1274,1.1056,1.9221,3.3761,0.0146,0.0254,0.0446
SSP1-2.6,+geoid,3,2047,0.329,6.4868,1.1705,2.0349,3.5742,0.0158,0.0274,0.0482
SSP1-2.6,+geoid,3,2048,0.336,6.8668,1.2391,2.1541,3.7835,0.017,0.0296,0.052
SSP1-2.6,+geoid,3,2049,0.343,7.2686,1.3116,2.2801,4.0049,0.0183,0.0319,0.056
SSP1-2.6,+geoid,3,2050,0.35,7.6933,1.3882,2.4134,4.2389,0.0197,0.0343,0.0602
SSP1-2.6,+geoid,3,2051,0.354,7.9468,1.4339,2.4929,4.3786,0.0211,0.0368,0.0646
SSP1-2.6,+geoid,3,2052,0.358,8.2085,1.4812,2.575,4.5228,0.0226,0.0393,0.0691
SSP1-2.6,+geoid,3,2053,0.362,8.4786,1.5299,2.6597,4.6716,0.0242,0.042,0.0738
SSP1-2.6,+geoid,3,2054,0.366,8.7574,1.5802,2.7472,4.8252,0.0257,0.0448,0.0786
SSP1-2.6,+geoid,3,2055,0.37,9.0452,1.6321,2.8375,4.9838,0.0274,0.0476,0.0836
SSP1-2.6,+geoid,3,2056,0.374,9.3423,1.6857,2.9306,5.1475,0.0291,0.0505,0.0887
SSP1-2.6,+geoid,3,2057,0.378,9.6489,1.7411,3.0268,5.3164,0.0308,0.0535,0.094
SSP1-2.6,+geoid,3,2058,0.382,9.9654,1.7982,3.1261,5.4908,0.0326,0.0567,0.0995
SSP1-2.6,+geoid,3,2059,0.386,10.292,1.8571,3.2286,5.6708,0.0345,0.0599,0.1052
SSP1-2.6,+geoid,3,2060,0.39,10.6291,1.9179,3.3343,5.8565,0.0364,0.0632,0.1111
SSP1-2.6,+geoid,3,2061,0.394,10.9771,1.9807,3.4435,6.0482,0.0384,0.0667,0.1171
SSP1-2.6,+geoid,3,2062,0.398,11.3362,2.0455,3.5561,6.2461,0.0404,0.0702,0.1234
SSP1-2.6,+geoid,3,2063,0.402,11.7068,2.1124,3.6724,6.4503,0.0425,0.0739,0.1298
SSP1-2.6,+geoid,3,2064,0.406,12.0893,2.1814,3.7924,6.661,0.0447,0.0777,0.1365
SSP1-2.6,+geoid,3,2065,0.41,12.484,2.2526,3.9162,6.8785,0.0469,0.0816,0.1434
SSP1-2.6,+geoid,3,2066,0.414,12.8914,2.3261,4.044,7.103,0.0493,0.0857,0.1505
SSP1-2.6,+geoid,3,2067,0.418,13.3118,2.402,4.1759,7.3347,0.0517,0.0898,0.1578
SSP1-2.6,+geoid,3,2068,0.422,13.7457,2.4803,4.312,7.5737,0.0542,0.0941,0.1654
SSP1-2.6,+geoid,3,2069,0.426,14.1935,2.5611,4.4524,7.8204,0.0567,0.0986,0.1732
SSP1-2.6,+geoid,3,2070,0.43,14.6555,2.6445,4.5974,8.075,0.0594,0.1032,0.1813
SSP1-2.6,+geoid,3,2071,0.434,15.1324,2.7305,4.747,8.3377,0.0621,0.1079,0.1896
SSP1-2.6,+geoid,3,2072,0.438,15.6244,2.8193,4.9013,8.6089,0.0649,0.1128,0.1982
SSP1-2.6,+geoid,3,2073,0.442,16.1322,2.9109,5.0606,8.8886,0.0678,0.1179,0.2071
SSP1-2.6,+geoid,3,2074,0.446,16.6562,3.0054,5.225,9.1773,0.0708,0.1231,0.2163
SSP1-2.6,+geoid,3,2075,0.45,17.1968,3.103,5.3946,9.4752,0.0739,0.1285,0.2257
SSP1-2.6,+geoid,3,2076,0.454,17.7547,3.2037,5.5696,9.7826,0.0771,0.1341,0.2355
SSP1-2.6,+geoid,3,2077,0.458,18.3304,3.3076,5.7502,10.0998,0.0804,0.1398,0.2456
SSP1-2.6,+geoid,3,2078,0.462,18.9245,3.4147,5.9365,10.4271,0.0839,0.1458,0.2561
SSP1-2.6,+geoid,3,2079,0.466,19.5374,3.5253,6.1288,10.7649,0.0874,0.1519,0.2668
SSP1-2.6,+geoid,3,2080,0.47,20.1699,3.6395,6.3272,11.1133,0.091,0.1582,0.2779
SSP1-2.6,+geoid,3,2081,0.474,20.8224,3.7572,6.5319,11.4729,0.0948,0.1648,0.2894
SSP1-2.6,+geoid,3,2082,0.478,21.4957,3.8787,6.7431,11.8439,0.0987,0.1715,0.3013
SSP1-2.6,+geoid,3,2083,0.482,22.1904,4.0041,6.961,12.2267,0.1027,0.1785,0.3135
SSP1-2.6,+geoid,3,2084,0.486,22.9072,4.1334,7.1859,12.6216,0.1068,0.1857,0.3261
SSP1-2.6,+geoid,3,2085,0.49,23.6468,4.2668,7.4179,13.0291,0.1111,0.1931,0.3391
SSP1-2.6,+geoid,3,2086,0.494,24.4098,4.4045,7.6573,13.4495,0.1155,0.2007,0.3526
SSP1-2.6,+geoid,3,2087,0.498,25.1971,4.5466,7.9042,13.8833,0.12,0.2086,0.3665
SSP1-2.6,+geoid,3,2088,0.502,26.0093,4.6931,8.159,14.3308,0.1247,0.2168,0.3808
SSP1-2.6,+geoid,3,2089,0.506,26.8472,4.8443,8.4219,14.7925,0.1295,0.2252,0.3956
SSP1-2.6,+geoid,3,2090,0.51,27.7118,5.0003,8.6931,15.2688,0.1345,0.2339,0.4109
SSP1-2.6,+geoid,3,2091,0.514,28.6037,5.1613,8.9729,15.7603,0.1397,0.2429,0.4266
SSP1-2.6,+geoid,3,2092,0.518,29.5239,5.3273,9.2615,16.2673,0.145,0.2521,0.4429
SSP1-2.6,+geoid,3,2093,0.522,30.4732,5.4986,9.5593,16.7903,0.1505,0.2617,0.4597
SSP1-2.6,+geoid,3,2094,0.526,31.4525,5.6753,9.8665,17.3299,0.1562,0.2716,0.477
SSP1-2.6,+geoid,3,2095,0.53,32.4628,5.8576,10.1834,17.8866,0.1621,0.2818,0.4949
SSP1-2.6,+geoid,3,2096,0.534,33.5051,6.0457,10.5104,18.4609,0.1681,0.2923,0.5133
SSP1-2.6,+geoid,3,2097,0.538,34.5803,6.2397,10.8477,19.0533,0.1744,0.3031,0.5324
SSP1-2.6,+geoid,3,2098,0.542,35.6895,6.4398,11.1956,19.6645,0.1808,0.3143,0.5521
SSP1-2.6,+geoid,3,2099,0.546,36.8337,6.6463,11.5546,20.2949,0.1874,0.3259,0.5724
SSP1-2.6,+geoid,3,2100,0.55,38.0141,6.8593,11.9248,20.9453,0.1943,0.3378,0.5933
SSP2-4.5,baseline,1a,2025,0.05,0.6223,0.1123,0.1952,0.3429,0.0001,0.0002,0.0003
SSP2-4.5,baseline,1a,2026,0.06,0.679,0.1225,0.213,0.3741,0.0002,0.0004,0.0007
SSP2-4.5,baseline,1a,2027,0.07,0.7408,0.1337,0.2324,0.4082,0.0004,0.0006,0.0011
SSP2-4.5,baseline,1a,2028,0.08,0.8079,0.1458,0.2534,0.4451,0.0005,0.0009,0.0016
SSP2-4.5,baseline,1a,2029,0.09,0.8808,0.1589,0.2763,0.4853,0.0007,0.0012,0.0021
SSP2-4.5,baseline,1a,2030,0.1,0.96,0.1732,0.3011,0.5289,0.0008,0.0015,0.0026
SSP2-4.5,baseline,1a,2031,0.11,1.0461,0.1888,0.3281,0.5764,0.001,0.0018,0.0032
SSP2-4.5,baseline,1a,2032,0.12,1.1395,0.2056,0.3575,0.6279,0.0012,0.0022,0.0038
SSP2-4.5,baseline,1a,2033,0.13,1.241,0.2239,0.3893,0.6838,0.0015,0.0025,0.0045
SSP2-4.5,baseline,1a,2034,0.14,1.3512,0.2438,0.4239,0.7445,0.0017,0.003,0.0052
SSP2-4.5,baseline,1a,2035,0.15,1.4708,0.2654,0.4614,0.8104,0.002,0.0034,0.006
SSP2-4.5,baseline,1a,2036,0.16,1.6006,0.2888,0.5021,0.8819,0.0023,0.0039,0.0069
SSP2-4.5,baseline,1a,2037,0.17,1.7415,0.3142,0.5463,0.9595,0.0026,0.0045,0.0079
SSP2-4.5,baseline,1a,2038,0.18,1.8943,0.3418,0.5942,1.0437,0.0029,0.0051,0.0089
SSP2-4.5,baseline,1a,2039,0.19,2.0601,0.3717,0.6463,1.1351,0.0033,0.0057,0.01
SSP2-4.5,baseline,1a,2040,0.2,2.24,0.4042,0.7027,1.2342,0.0037,0.0064,0.0113
SSP2-4.5,baseline,1a,2041,0.21,2.4351,0.4394,0.7639,1.3417,0.0041,0.0072,0.0126
SSP2-4.5,baseline,1a,2042,0.22,2.6466,0.4776,0.8302,1.4582,0.0046,0.008,0.0141
SSP2-4.5,baseline,1a,2043,0.23,2.876,0.5189,0.9022,1.5846,0.0051,0.0089,0.0157
SSP2-4.5,baseline,1a,2044,0.24,3.1246,0.5638,0.9802,1.7216,0.0057,0.0099,0.0174
SSP2-4.5,baseline,1a,2045,0.25,3.3941,0.6124,1.0647,1.8701,0.0063,0.011,0.0193
SSP2-4.5,baseline,1a,2046,0.26,3.6862,0.6651,1.1564,2.0311,0.007,0.0121,0.0213
SSP2-4.5,baseline,1a,2047,0.27,4.0028,0.7223,1.2557,2.2055,0.0077,0.0134,0.0235
SSP2-4.5,baseline,1a,2048,0.28,4.3458,0.7842,1.3633,2.3945,0.0085,0.0147,0.0259
SSP2-4.5,baseline,1a,2049,0.29,4.7174,0.8512,1.4798,2.5992,0.0093,0.0162,0.0285
SSP2-4.5,baseline,1a,2050,0.3,5.12,0.9239,1.6061,2.8211,0.0103,0.0178,0.0313
SSP2-4.5,baseline,1a,2051,0.306,5.3775,0.9703,1.6869,2.9629,0.0112,0.0195,0.0343
SSP2-4.5,baseline,1a,2052,0.312,5.6475,1.019,1.7716,3.1117,0.0122,0.0213,0.0374
SSP2-4.5,baseline,1a,2053,0.318,5.9309,1.0702,1.8605,3.2678,0.0133,0.0231,0.0407
SSP2-4.5,baseline,1a,2054,0.324,6.2281,1.1238,1.9537,3.4316,0.0144,0.0251,0.0441
SSP2-4.5,baseline,1a,2055,0.33,6.5398,1.1801,2.0515,3.6034,0.0156,0.0271,0.0477
SSP2-4.5,baseline,1a,2056,0.336,6.8668,1.2391,2.1541,3.7835,0.0169,0.0293,0.0515
SSP2-4.5,baseline,1a,2057,0.342,7.2098,1.3009,2.2617,3.9725,0.0182,0.0316,0.0554
SSP2-4.5,baseline,1a,2058,0.348,7.5696,1.3659,2.3745,4.1707,0.0195,0.0339,0.0596
SSP2-4.5,baseline,1a,2059,0.354,7.9468,1.4339,2.4929,4.3786,0.021,0.0364,0.064
SSP2-4.5,baseline,1a,2060,0.36,8.3425,1.5053,2.617,4.5966,0.0225,0.039,0.0686
SSP2-4.5,baseline,1a,2061,0.366,8.7574,1.5802,2.7472,4.8252,0.024,0.0418,0.0734
SSP2-4.5,baseline,1a,2062,0.372,9.1926,1.6587,2.8837,5.065,0.0257,0.0447,0.0785
SSP2-4.5,baseline,1a,2063,0.378,9.6489,1.7411,3.0268,5.3164,0.0274,0.0477,0.0838
SSP2-4.5,baseline,1a,2064,0.384,10.1274,1.8274,3.1769,5.5801,0.0293,0.0509,0.0894
SSP2-4.5,baseline,1a,2065,0.39,10.6291,1.9179,3.3343,5.8565,0.0312,0.0542,0.0952
SSP2-4.5,baseline,1a,2066,0.396,11.1552,2.0128,3.4993,6.1464,0.0332,0.0577,0.1014
SSP2-4.5,baseline,1a,2067,0.402,11.7068,2.1124,3.6724,6.4503,0.0353,0.0614,0.1078
SSP2-4.5,baseline,1a,2068,0.408,12.2851,2.2167,3.8538,6.7689,0.0375,0.0652,0.1146
SSP2-4.5,baseline,1a,2069,0.414,12.8914,2.3261,4.044,7.103,0.0399,0.0693,0.1217
SSP2-4.5,baseline,1a,2070,0.42,13.5271,2.4408,4.2434,7.4532,0.0423,0.0735,0.1292
SSP2-4.5,baseline,1a,2071,0.426,14.1935,2.5611,4.4524,7.8204,0.0449,0.078,0.137
SSP2-4.5,baseline,1a,2072,0.432,14.8921,2.6871,4.6716,8.2054,0.0475,0.0827,0.1452
SSP2-4.5,baseline,1a,2073,0.438,15.6244,2.8193,4.9013,8.6089,0.0504,0.0876,0.1538
SSP2-4.5,baseline,1a,2074,0.444,16.3921,2.9578,5.1421,9.0319,0.0533,0.0927,0.1628
SSP2-4.5,baseline,1a,2075,0.45,17.1968,3.103,5.3946,9.4752,0.0564,0.0981,0.1723
SSP2-4.5,baseline,1a,2076,0.456,18.0403,3.2552,5.6592,9.94,0.0597,0.1038,0.1822
SSP2-4.5,baseline,1a,2077,0.462,18.9245,3.4147,5.9365,10.4271,0.0631,0.1097,0.1927
SSP2-4.5,baseline,1a,2078,0.468,19.8512,3.582,6.2272,10.9377,0.0667,0.1159,0.2036
SSP2-4.5,baseline,1a,2079,0.474,20.8224,3.7572,6.5319,11.4729,0.0704,0.1224,0.2151
SSP2-4.5,baseline,1a,2080,0.48,21.8404,3.9409,6.8512,12.0338,0.0744,0.1293,0.2271
SSP2-4.5,baseline,1a,2081,0.486,22.9072,4.1334,7.1859,12.6216,0.0785,0.1365,0.2397
SSP2-4.5,baseline,1a,2082,0.492,24.0253,4.3351,7.5366,13.2377,0.0828,0.144,0.253
SSP2-4.5,baseline,1a,2083,0.498,25.1971,4.5466,7.9042,13.8833,0.0874,0.1519,0.2668
SSP2-4.5,baseline,1a,2084,0.504,26.425,4.7681,8.2894,14.5598,0.0922,0.1602,0.2814
SSP2-4.5,baseline,1a,2085,0.51,27.7118,5.0003,8.6931,15.2688,0.0972,0.1689,0.2967
SSP2-4.5,baseline,1a,2086,0.516,29.0602,5.2436,9.1161,16.0118,0.1024,0.178,0.3127
SSP2-4.5,baseline,1a,2087,0.522,30.4732,5.4986,9.5593,16.7903,0.1079,0.1876,0.3295
SSP2-4.5,baseline,1a,2088,0.528,31.9537,5.7658,10.0237,17.6061,0.1137,0.1976,0.3471
SSP2-4.5,baseline,1a,2089,0.534,33.5051,6.0457,10.5104,18.4609,0.1197,0.2081,0.3655
SSP2-4.5,baseline,1a,2090,0.54,35.1306,6.339,11.0203,19.3565,0.1261,0.2191,0.3849
SSP2-4.5,baseline,1a,2091,0.546,36.8337,6.6463,11.5546,20.2949,0.1327,0.2307,0.4052
SSP2-4.5,baseline,1a,2092,0.552,38.6181,6.9683,12.1143,21.2781,0.1397,0.2428,0.4265
SSP2-4.5,baseline,1a,2093,0.558,40.4877,7.3056,12.7008,22.3082,0.147,0.2555,0.4488
SSP2-4.5,baseline,1a,2094,0.564,42.4464,7.6591,13.3153,23.3874,0.1546,0.2688,0.4722
SSP2-4.5,baseline,1a,2095,0.57,44.4984,8.0293,13.959,24.5181,0.1627,0.2828,0.4967
SSP2-4.5,baseline,1a,2096,0.576,46.6482,8.4172,14.6333,25.7026,0.1711,0.2974,0.5224
SSP2-4.5,baseline,1a,2097,0.582,48.9003,8.8236,15.3398,26.9435,0.1799,0.3128,0.5493
SSP2-4.5,baseline,1a,2098,0.588,51.2596,9.2493,16.0799,28.2434,0.1891,0.3288,0.5776
SSP2-4.5,baseline,1a,2099,0.594,53.7311,9.6953,16.8552,29.6052,0.1988,0.3457,0.6072
SSP2-4.5,baseline,1a,2100,0.6,56.32,10.1624,17.6673,31.0316,0.209,0.3634,0.6382
SSP2-4.5,baseline,1b,2025,0.05,0.6223,0.1123,0.1952,0.3429,0.0001,0.0002,0.0003
SSP2-4.5,baseline,1b,2026,0.06,0.679,0.1225,0.213,0.3741,0.0002,0.0004,0.0007
SSP2-4.5,baseline,1b,2027,0.07,0.7408,0.1337,0.2324,0.4082,0.0004,0.0006,0.0011
SSP2-4.5,baseline,1b,2028,0.08,0.8079,0.1458,0.2534,0.4451,0.0005,0.0009,0.0016
SSP2-4.5,baseline,1b,2029,0.09,0.8808,0.1589,0.2763,0.4853,0.0007,0.0012,0.0021
SSP2-4.5,baseline,1b,2030,0.1,0.96,0.1732,0.3011,0.5289,0.0008,0.0015,0.0026
SSP2-4.5,baseline,1b,2031,0.11,1.0461,0.1888,0.3281,0.5764,0.001,0.0018,0.0032
SSP2-4.5,baseline,1b,2032,0.12,1.1395,0.2056,0.3575,0.6279,0.0012,0.0022,0.0038
SSP2-4.5,baseline,1b,2033,0.13,1.241,0.2239,0.3893,0.6838,0.0015,0.0025,0.0045
SSP2-4.5,baseline,1b,2034,0.14,1.3512,0.2438,0.4239,0.7445,0.0017,0.003,0.0052
SSP2-4.5,baseline,1b,2035,0.15,1.4708,0.2654,0.4614,0.8104,0.002,0.0034,0.006
SSP2-4.5,baseline,1b,2036,0.16,1.6006,0.2888,0.5021,0.8819,0.0023,0.0039,0.0069
SSP2-4.5,baseline,1b,2037,0.17,1.7415,0.3142,0.5463,0.9595,0.0026,0.0045,0.0079
SSP2-4.5,baseline,1b,2038,0.18,1.8943,0.3418,0.5942,1.0437,0.0029,0.0051,0.0089
SSP2-4.5,baseline,1b,2039,0.19,2.0601,0.3717,0.6463,1.1351,0.0033,0.0057,0.01
SSP2-4.5,baseline,1b,2040,0.2,2.24,0.4042,0.7027,1.2342,0.0037,0.0064,0.0113
SSP2-4.5,baseline,1b,2041,0.21,2.4351,0.4394,0.7639,1.3417,0.0041,0.0072,0.0126
SSP2-4.5,baseline,1b,2042,0.22,2.6466,0.4776,0.8302,1.4582,0.0046,0.008,0.0141
SSP2-4.5,baseline,1b,2043,0.23,2.876,0.5189,0.9022,1.5846,0.0051,0.0089,0.0157
SSP2-4.5,baseline,1b,2044,0.24,3.1246,0.5638,0.9802,1.7216,0.0057,0.0099,0.0174
SSP2-4.5,baseline,1b,2045,0.25,3.3941,0.6124,1.0647,1.8701,0.0063,0.011,0.0193
SSP2-4.5,baseline,1b,2046,0.26,3.6862,0.6651,1.1564,2.0311,0.007,0.0121,0.0213
SSP2-4.5,baseline,1b,2047,0.27,4.0028,0.7223,1.2557,2.2055,0.0077,0.0134,0.0235
SSP2-4.5,baseline,1b,2048,0.28,4.3458,0.7842,1.3633,2.3945,0.0085,0.0147,0.0259
SSP2-4.5,baseline,1b,2049,0.29,4.7174,0.8512,1.4798,2.5992,0.0093,0.0162,0.0285
SSP2-4.5,baseline,1b,2050,0.3,5.12,0.9239,1.6061,2.8211,0.0103,0.0178,0.0313
SSP2-4.5,baseline,1b,2051,0.306,5.3775,0.9703,1.6869,2.9629,0.0112,0.0195,0.0343
SSP2-4.5,baseline,1b,2052,0.312,5.6475,1.019,1.7716,3.1117,0.0122,0.0213,0.0374
SSP2-4.5,baseline,1b,2053,0.318,5.9309,1.0702,1.8605,3.2678,0.0133,0.0231,0.0407
SSP2-4.5,baseline,1b,2054,0.324,6.2281,1.1238,1.9537,3.4316,0.0144,0.0251,0.0441
SSP2-4.5,baseline,1b,2055,0.33,6.5398,1.1801,2.0515,3.6034,0.0156,0.0271,0.0477
SSP2-4.5,baseline,1b,2056,0.336,6.8668,1.2391,2.1541,3.7835,0.0169,0.0293,0.0515
SSP2-4.5,baseline,1b,2057,0.342,7.2098,1.3009,2.2617,3.9725,0.0182,0.0316,0.0554
SSP2-4.5,baseline,1b,2058,0.348,7.5696,1.3659,2.3745,4.1707,0.0195,0.0339,0.0596
SSP2-4.5,baseline,1b,2059,0.354,7.9468,1.4339,2.4929,4.3786,0.021,0.0364,0.064
SSP2-4.5,baseline,1b,2060,0.36,8.3425,1.5053,2.617,4.5966,0.0225,0.039,0.0686
SSP2-4.5,baseline,1b,2061,0.366,8.7574,1.5802,2.7472,4.8252,0.024,0.0418,0.0734
SSP2-4.5,baseline,1b,2062,0.372,9.1926,1.6587,2.8837,5.065,0.0257,0.0447,0.0785
SSP2-4.5,baseline,1b,2063,0.378,9.6489,1.7411,3.0268,5.3164,0.0274,0.0477,0.0838
SSP2-4.5,baseline,1b,2064,0.384,10.1274,1.8274,3.1769,5.5801,0.0293,0.0509,0.0894
