scenario,variant,option,year,slr_m,closure_days_yr,annual_cost_low_M,annual_cost_mid_M,annual_cost_hi_M,cum_cost_low_bn,cum_cost_mid_bn,cum_cost_hi_bn
SSP2-4.5,baseline,A,2097,0.582,0.0037,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,A,2098,0.588,0.0038,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,A,2099,0.594,0.004,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,A,2100,0.6,0.0042,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2026,0.06,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2027,0.07,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2028,0.08,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2029,0.09,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2030,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2031,0.11,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2032,0.12,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2033,0.13,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2034,0.14,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2035,0.15,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2036,0.16,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2037,0.17,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2038,0.18,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2039,0.19,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2040,0.2,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2041,0.21,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2042,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2043,0.23,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2044,0.24,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2045,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2046,0.26,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2047,0.27,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2048,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2049,0.29,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2050,0.3,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2051,0.306,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2052,0.312,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2053,0.318,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2054,0.324,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2055,0.33,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2056,0.336,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2057,0.342,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2058,0.348,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2059,0.354,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2060,0.36,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2061,0.366,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2062,0.372,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2063,0.378,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2064,0.384,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2065,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2066,0.396,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2067,0.402,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2068,0.408,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2069,0.414,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2070,0.42,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2071,0.426,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2072,0.432,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2073,0.438,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2074,0.444,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2075,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2076,0.456,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2077,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2078,0.468,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2079,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2080,0.48,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2081,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2082,0.492,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2083,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2084,0.504,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2085,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2086,0.516,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2087,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2088,0.528,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2089,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2090,0.54,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2091,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2092,0.552,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,B,2093,0.558,0.003,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2094,0.564,0.0032,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2095,0.57,0.0033,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2096,0.576,0.0035,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2097,0.582,0.0037,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2098,0.588,0.0038,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2099,0.594,0.004,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,B,2100,0.6,0.0042,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2026,0.06,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2027,0.07,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2028,0.08,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2029,0.09,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2030,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2031,0.11,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2032,0.12,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2033,0.13,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2034,0.14,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2035,0.15,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2036,0.16,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2037,0.17,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2038,0.18,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2039,0.19,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2040,0.2,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2041,0.21,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2042,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2043,0.23,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2044,0.24,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2045,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2046,0.26,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2047,0.27,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2048,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2049,0.29,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2050,0.3,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2051,0.306,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2052,0.312,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2053,0.318,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2054,0.324,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2055,0.33,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2056,0.336,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2057,0.342,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2058,0.348,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2059,0.354,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2060,0.36,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2061,0.366,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2062,0.372,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2063,0.378,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2064,0.384,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2065,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2066,0.396,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2067,0.402,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2068,0.408,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2069,0.414,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2070,0.42,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2071,0.426,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2072,0.432,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2073,0.438,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2074,0.444,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2075,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2076,0.456,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2077,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2078,0.468,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2079,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2080,0.48,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2081,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2082,0.492,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2083,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2084,0.504,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2085,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2086,0.516,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2087,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2088,0.528,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2089,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2090,0.54,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2091,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2092,0.552,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,baseline,C,2093,0.558,0.003,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2094,0.564,0.0032,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2095,0.57,0.0033,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2096,0.576,0.0035,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2097,0.582,0.0037,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2098,0.588,0.0038,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2099,0.594,0.004,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,baseline,C,2100,0.6,0.0042,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2025,0.2,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2026,0.21,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2027,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2028,0.23,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2029,0.24,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2030,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2031,0.26,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2032,0.27,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2033,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2034,0.29,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2035,0.3,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2036,0.31,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2037,0.32,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2038,0.33,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2039,0.34,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2040,0.35,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2041,0.36,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2042,0.37,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2043,0.38,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2044,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2045,0.4,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2046,0.41,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2047,0.42,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2048,0.43,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2049,0.44,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2050,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2051,0.456,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2052,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2053,0.468,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2054,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2055,0.48,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2056,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2057,0.492,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2058,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2059,0.504,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2060,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2061,0.516,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2062,0.522,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2063,0.528,0.0024,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2064,0.534,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2065,0.54,0.0026,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2066,0.546,0.0028,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2067,0.552,0.0029,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2068,0.558,0.003,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2069,0.564,0.0032,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2070,0.57,0.0033,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2071,0.576,0.0035,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2072,0.582,0.0037,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2073,0.588,0.0038,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2074,0.594,0.004,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2075,0.6,0.0042,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2076,0.606,0.0044,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2077,0.612,0.0046,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2078,0.618,0.0049,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2079,0.624,0.0051,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2080,0.63,0.0053,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2081,0.636,0.0056,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2082,0.642,0.0059,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2083,0.648,0.0061,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2084,0.654,0.0064,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2085,0.66,0.0068,0.0,0.0,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2086,0.666,0.0071,0.0,0.0001,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2087,0.672,0.0074,0.0,0.0001,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2088,0.678,0.0078,0.0,0.0001,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2089,0.684,0.0081,0.0,0.0001,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2090,0.69,0.0085,0.0,0.0001,0.0001,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2091,0.696,0.0089,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2092,0.702,0.0094,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2093,0.708,0.0098,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2094,0.714,0.0103,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2095,0.72,0.0108,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2096,0.726,0.0113,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2097,0.732,0.0118,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2098,0.738,0.0124,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2099,0.744,0.013,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,A,2100,0.75,0.0136,0.0,0.0001,0.0002,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2025,0.2,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2026,0.21,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2027,0.22,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2028,0.23,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2029,0.24,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2030,0.25,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2031,0.26,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2032,0.27,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2033,0.28,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2034,0.29,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2035,0.3,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2036,0.31,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2037,0.32,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2038,0.33,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2039,0.34,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2040,0.35,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2041,0.36,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2042,0.37,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2043,0.38,0.0007,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2044,0.39,0.0008,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2045,0.4,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2046,0.41,0.0009,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2047,0.42,0.001,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2048,0.43,0.0011,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2049,0.44,0.0012,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2050,0.45,0.0013,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2051,0.456,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2052,0.462,0.0014,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2053,0.468,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2054,0.474,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2055,0.48,0.0016,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2056,0.486,0.0017,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2057,0.492,0.0018,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2058,0.498,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2059,0.504,0.002,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2060,0.51,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
SSP2-4.5,+geoid,B,2061,0.516,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
